"","ql-ppp","ql-weight","ql-ext10","ql-ext10L","ql-ext10U","ql-ext1","ql-ext1L","ql-ext1U","log-ppp","log-weight","log-ext10","log-ext10L","log-ext10U","log-ext1","log-ext1L","log-ext1U","pro-ppp","pro-weight","pro-ext10","pro-ext10L","pro-ext10U","pro-ext1","pro-ext1L","pro-ext1U","wei-ppp","wei-weight","wei-ext10","wei-ext10L","wei-ext10U","wei-ext1","wei-ext1L","wei-ext1U","ms2-ppp","ms2-weight","ms2-ext10","ms2-ext10L","ms2-ext10U","ms2-ext1","ms2-ext1L","ms2-ext1U","llog-ppp","llog-weight","llog-ext10","llog-ext10L","llog-ext10U","llog-ext1","llog-ext1L","llog-ext1U","lpro-ppp","lpro-weight","lpro-ext10","lpro-ext10L","lpro-ext10U","lpro-ext1","lpro-ext1L","lpro-ext1U","dh-ppp","dh-weight","dh-ext10","dh-ext10L","dh-ext10U","dh-ext1","dh-ext1L","dh-ext1U","MA-ext10","MA-ext10L","MA-ext10U","MA-ext1","MA-ext1L","MA-ext1U"
"1",0.358,0.38641344134326,1.38465635256318,0.900674777745037,2.51578376581138,0.132082320384036,0.0859153351195941,0.239980524234582,0.568,0.147789004686836,1.57348209319451,1.28503048747227,2.24437285336351,0.391692411585857,0.28006106253306,0.564844520795373,0.551066666666667,0.178294527713631,1.51390558305975,1.21469053974041,2.19824151511819,0.351195674439528,0.248084007719098,0.508241025280836,0.440866666666667,0.0528203397240275,1.65834537835414,1.10971957852523,2.02840797293195,0.734910954983264,0.175920836131592,1.50788999575352,0.358066666666667,0.153515335318792,1.29862753662972,0.944105832949297,1.9290849594296,0.197633214103805,0.105180770143501,0.419998924459151,0.46,0.0488109562065445,1.73940590619978,1.15912737051178,2.34393380936809,0.856407913908961,0.181172720406891,1.55516685461395,0.466,0.0115210364767489,1.78248336113809,1.44768724965917,2.13630160371875,1.56141971678744,0.637759883399478,1.74433261331727,0.469866666666667,0.0208353585301607,1.24394025846388,0.738299191515452,2.30018749777987,0.622263830600455,0.177822922711844,1.36554716719285,1.4789700971225,0.978108164906302,2.29405256033325,0.250571043415592,0.0963979929128596,1.09836246235105
"2",0.4948,0.190934116671402,1.24694394460353,0.583897209972749,7.33940688834126,0.11894593867076,0.0556979341597659,0.70010576289214,0.530866666666667,0.194623050226592,1.23523733214954,0.627806793421696,6.52941109444658,0.134920785440535,0.069108847392351,0.70456431927975,0.529066666666667,0.195108201344427,1.23162786592308,0.611889733022854,6.9892737937606,0.132342175070485,0.0662626030257572,0.743145808403833,0.506666666666667,0.101765100660103,0.910206255645427,0.810661118731081,1.39622748509904,0.687023283664552,0.28595903504744,0.85851473969885,0.5048,0.0890301687758878,0.893542928143885,0.581561615954123,1.74347604841861,0.159919894437681,0.0670508342120159,0.367819400932738,0.491666666666667,0.102188904060968,0.982830343513178,0.842611383109782,1.84050831353333,0.730343207791623,0.344294027690153,0.883285811172467,0.483666666666667,0.079020619712591,1.01949255172472,0.86212107297428,2.39253627381895,0.883525472706485,0.641855285434576,1.54165434829537,0.518466666666667,0.0473298385480288,1.00294871645096,0.396433187929768,2.54467927908016,0.59045303266573,0.0829791326770773,1.06037667763445,1.04870977922444,0.636910232532762,4.71851832707445,0.203121876840027,0.0667969645497767,0.984122963073433
"3",0.363933333333333,0.392549520632711,12.1396256957881,7.49715953560097,26.3015987481169,1.15799846476363,0.71515378232181,2.50890857217414,0.5764,0.131310873624353,18.0527754628878,13.926901985695,29.1640212821706,3.66778204787273,2.34289562334717,6.21251886782007,0.5704,0.152266516640081,17.0183022543431,12.9544794444515,27.4470691767444,3.30471290975295,2.08719309786455,5.64739969982504,0.446933333333333,0.0589203567439499,21.1071798344007,10.774868703036,26.7816038776553,10.4617843248483,1.49723467747875,20.0370609404402,0.362133333333333,0.158066557533743,12.8305988007349,8.17607346527981,20.6484216298007,1.72114625251979,0.835966767035293,4.55378173692645,0.4616,0.0407466348394686,23.3444135919666,12.0469727534712,34.8759612939849,15.8204810206822,1.91164548406262,23.3115296112652,0.457333333333333,0.0113359509088101,24.5637033198225,19.107557639674,42.94239168337,21.7316718507021,9.48817898479685,32.8415112676811,0.451666666666667,0.054803589076884,9.53580528847904,0.804724168237257,25.4987903302385,5.16836091991422,0.099083811180136,17.9139965862008,14.9027480576203,7.84426723255845,27.2791913168621,2.19517357486885,0.786473193124454,16.6996419032514
"4",0.394066666666667,0.129892208423222,34.4322808834856,22.0098255333486,61.1981596795722,3.28449405282901,2.09951647736354,5.83769028231995,0.563733333333333,0.193610117565683,39.0212626650849,32.5627196282296,50.5021070993701,9.25695692931174,6.81801157073109,12.8147195519023,0.535533333333333,0.186109631560968,38.3305706000159,30.9441843616656,52.4580316616515,8.11539120277594,5.92939389522411,11.3974959660504,0.4258,0.11687607129447,41.4788236095603,35.3241642014324,44.9549280097902,30.8415007496254,10.3060055474367,36.0155047038581,0.3974,0.0877481099857759,34.5992795655573,24.8911546369805,48.841359650066,6.05408097454019,2.76387184464744,11.7120184039947,0.468533333333333,0.110562920643155,41.9966140991352,36.1528316248943,46.7551984156605,31.4249410983992,10.831939355585,36.3600968354291,0.4602,0.117370211067505,42.3054992593883,38.4856654042405,44.5749319582273,37.0202935719666,21.4831683301223,39.8287481086321,0.481333333333333,0.0578307294592217,28.1096758008952,9.59626235650063,45.6559914557551,16.1387081099486,4.68871147015517,32.9845967563093,40.1996672956724,26.1865317867851,49.8824138545396,9.78081227245482,2.9127715724102,37.8567954185462
"5",0.616266666666667,0.000128868884065856,3.77011012639959,3.2384340116592,4.46969466851438,0.359630671304408,0.308914105567586,0.426364015976012,0.536866666666667,1.70521211686826e-06,5.41499292255261,4.79573272466732,6.20847459480813,0.543830291605883,0.482014264717037,0.622776900500111,0.5152,1.03014677359396e-06,5.65947767117591,5.05410440547725,6.44312069298884,0.567643884545468,0.507360903861531,0.645814197190035,0.616133333333333,3.07902138336745e-05,4.08632292890445,3.41113554797394,5.19593248664233,0.413938801052817,0.333399763037482,0.611061659773428,0.640533333333333,2.98736462288294e-05,3.98529713730763,3.3538981404723,4.99914147586858,0.382166632086487,0.320469814106605,0.48617263308841,0.747133333333333,0.0625954195572393,2.04102770730791,1.55998468292166,2.79792497838911,0.198597921474964,0.146598315413922,0.312903658088045,0.809066666666667,9.31392952828102e-09,7.33230396235826,6.03333616259448,9.16394058704875,2.6426239021938,2.1512403370122,3.4438661941952,0.530666666666667,0.937212303025812,0.871589443689,0.438302697429256,1.70580065298137,0.0903105808308109,0.0411245344241954,0.26372159653825,0.899342147001953,0.442590315756011,2.0682737071111,0.0943001771101556,0.0417575793585866,0.27277357891931
"6",0.320866666666667,0.0211937465430522,5.73897355622023,5.10012372103061,6.5051037036944,0.547440484077514,0.486500620946417,0.620521611685264,0.515866666666667,0.23126304959682,13.8840605185127,12.9026216797404,14.9295819673387,1.99645883345692,1.80101276108653,2.2283046059096,0.522933333333333,0.348455924603954,12.5589228306299,11.6948188552411,13.512544786124,1.71623495406804,1.55678389543633,1.90318961967773,0.491866666666667,0.0952715815999351,10.3282609096301,7.1055805421714,15.7852520415097,2.05925667418704,0.908857378217147,5.0283372109998,0.4994,0.193878212133132,9.52246274989707,6.73797044065939,13.0250284721645,1.13178584675169,0.673464268499685,2.4771191303052,0.483533333333333,0.0642551731564252,10.4808759670783,7.53236365411648,15.3193066668344,2.65741979204026,1.35734343130395,5.58168713295301,0.523066666666667,0.0314327861264643,11.7037144156383,9.82025993163394,36.5780707969454,4.58842312809236,3.55730473188915,32.4286989648425,0.486666666666667,0.0142495262402175,9.57960766732867,8.58200064339866,13.7593393900376,6.33792467002567,2.67213060621669,8.34654844504863,12.423092072623,7.22383103941765,14.5913635838811,1.78499103034537,0.783483459497531,4.13912192790811
"7",0.552866666666667,0.442058788673359,3.12336844400341,2.70335141091797,3.65717471636452,0.297938005148048,0.257872595251905,0.348857766544796,0.537466666666667,0.132272539056912,4.56522726199791,4.08367745630929,5.15394259049963,0.460937540483635,0.412392846083122,0.519864979744458,0.521533333333333,0.106208926637575,4.79531080076924,4.33083232857199,5.35621896301794,0.482946033159023,0.436455497873131,0.539304450550226,0.555933333333333,0.109969856465867,3.8191970768752,2.98159522150681,6.13757309997741,0.429473965274069,0.294309863054952,1.0501559656345,0.5858,0.130848579272689,3.64384650675156,2.91025967375732,5.77167647431577,0.352456041916054,0.278579001616147,0.617746390106992,0.499333333333333,0.0660881706297541,3.18950092625343,1.84439433764626,5.98399208067828,0.474972440658787,0.183375654313611,1.43623412493438,0.6198,0.00549172606758137,6.66278356180665,5.35662453393255,10.8480567798562,2.4986352520181,1.925720557175,5.16357106677632,0.486133333333333,0.00706141319626196,6.78703687710095,2.55402241881845,8.24102306741491,3.55021356404584,0.355526017397012,6.01769680968629,3.4506561929833,2.71525075442698,5.26065234161115,0.337351197780917,0.263047970841583,0.727306247339522
"8",0.247266666666667,0.00765395540698472,4.96922842088424,4.41043684117953,5.62092609624749,0.474014522905778,0.42071141392727,0.536179941055573,0.527866666666667,0.15621673405436,13.3139122035257,12.3423950442423,14.3612628439789,1.98560554606284,1.77080570513892,2.23747376335562,0.535,0.309113339788954,11.9500793248356,11.0986652110333,12.8598237734398,1.69087307323598,1.51805648463648,1.89033302453305,0.486666666666667,0.132357644426237,9.18554026843166,6.61207871175336,12.7519586574878,1.8369906776009,0.926256591043279,3.56598404880163,0.4928,0.259179993071908,8.58635151293989,6.24352130076726,11.6239372315639,1.02105046718434,0.631917495854095,2.11460240853144,0.4784,0.0769480776055635,9.46283058255561,7.05693522525834,12.5841278926336,2.50548280486026,1.41760913177467,4.27665666031803,0.517533333333333,0.0417447291339165,10.1282598330737,8.59187846088893,12.641812551732,3.98585537891754,3.12277158415534,5.68247038955803,0.4776,0.0167855265120771,9.19022735727499,8.32302856130417,11.1838238786311,5.99950022061022,2.61760156913119,7.27277889777345,11.205257723018,6.84258494080309,13.6982518652988,1.72365397990041,0.746852488116451,3.8502864370208
"9",0.421,0.171871702837665,2.37435293197391,1.29559382492657,7.15759352063245,0.22648944200864,0.123586649030104,0.682762592191798,0.562133333333333,0.182989206454734,2.62912062862281,1.9129710943239,5.55565414816531,0.468665191858723,0.313366230586211,0.870611580891353,0.549733333333333,0.181001763797492,2.58964167662315,1.8179882317435,5.73596646132252,0.422515617518964,0.279343433370917,0.82449857394873,0.421333333333333,0.11207266678872,2.77493388562755,2.30872519877948,3.28421156894119,2.08647817814456,0.726323043166698,2.45972817811815,0.399533333333333,0.103411241403055,2.20110435351799,1.41148992418984,3.74398000274748,0.36267139511232,0.152657371804817,0.813604159844406,0.452733333333333,0.102217115477885,2.8887159402675,2.45012606354499,4.20845484589277,2.17131676892769,0.740074224359727,2.67414724370047,0.450666666666667,0.0885635222220056,2.88144718413677,2.63527140832306,4.53917234157501,2.56849179545408,1.63964669878701,3.6043836621287,0.494733333333333,0.0578727810184435,2.45498508526205,0.766737224836613,3.98373689850477,1.29685503798966,0.307018176227579,2.63379801922166,2.73196945974581,1.58304656418273,5.22451853863203,0.522017679807584,0.166814488293444,2.60560554595793
"10",0,5.46476197461875e-10,2.33846343654068,1.98136092411529,2.77328582831382,0.223065944311571,0.189001948310828,0.264543636848074,0.5542,8.65019324016831e-19,7.8414680556195,6.7212776789412,9.14687420172823,1.37360387478549,1.09323341942083,1.74829134278212,0.590266666666667,5.48912643577911e-18,8.18703595879541,7.16557565354522,9.35244639022079,1.36957056684251,1.09420705817644,1.74601416816355,0.303066666666667,9.05670278266934e-08,4.37714170458576,3.36533154438025,5.4854719044468,0.867804763647864,0.526443744137576,1.30697178208954,0.263533333333333,1.00269285873361e-08,3.79232926091512,2.72321651895892,5.25359064342477,0.411715598207242,0.26961221287117,0.733143080426645,0.429466666666667,8.15982865959808e-05,5.40893786801565,4.54066992629118,6.29021623985233,2.12736803585565,1.50493192232821,2.82238352742908,0.395066666666667,4.52469603524696e-05,5.42436473139462,4.54534354933789,6.27387241960332,2.58762097388829,1.93675951259037,3.24791670722921,0.188933333333333,0.999873053612619,6.90206299597715,6.52472914478487,7.24816836684279,5.23543511002431,4.74909030576687,5.57681609301382,6.90206299597715,6.52468567818634,7.24816836684279,5.23543511002431,4.74806938610858,5.57681609301382
