"Index","BMDL.10","BW","HED","CSF","RSD.04","RSD.05","RSD.06"
1,0.847552451,0.431,0.237416769701547,0.421200238406531,0.000237416769701547,2.37416769701547e-05,2.37416769701547e-06
2,0.228246747,0.0353,0.0342037531126563,2.92365576580535,3.42037531126563e-05,3.42037531126563e-06,3.42037531126563e-07
3,0.653033556,0.284,0.164812661609883,0.606749499845488,0.000164812661609883,1.64812661609883e-05,1.64812661609883e-06
4,25.07688797,0.0373,3.81001194894388,0.0262466368452518,0.00381001194894388,0.000381001194894388,3.81001194894388e-05
5,0.00187,0.0373,0.000284115092472739,351.970038373077,2.84115092472739e-07,2.84115092472739e-08,2.84115092472739e-09
6,2.13383852,0.0353,0.319764846069661,0.312729811388382,0.000319764846069661,3.19764846069661e-05,3.19764846069661e-06
7,0.0152,0.0373,0.00230938470886932,43.3015770893193,2.30938470886932e-06,2.30938470886932e-07,2.30938470886932e-08
8,2.493520303,0.0353,0.37366470254758,0.267619604737128,0.00037366470254758,3.7366470254758e-05,3.7366470254758e-06
9,6.821625014,0.0363,1.02941380655358,0.0971426644594893,0.00102941380655358,0.000102941380655358,1.02941380655358e-05
10,0.197365265,0.431,0.055286045851562,1.80877468192409,5.5286045851562e-05,5.5286045851562e-06,5.5286045851562e-07
11,6.821625014,0.0363,1.02941380655358,0.0971426644594893,0.00102941380655358,0.000102941380655358,1.02941380655358e-05
12,0.0652,0.38,0.0176977878555169,5.65042370359454,1.76977878555169e-05,1.76977878555169e-06,1.76977878555169e-07
13,0.0146,0.0373,0.00221822478615079,45.0810939560037,2.21822478615079e-06,2.21822478615079e-07,2.21822478615079e-08
14,0.179948802,0.523,0.0529053841181615,1.89016678863261,5.29053841181615e-05,5.29053841181616e-06,5.29053841181616e-07
15,0.41942795,0.338,0.110563564806388,0.904457089232907,0.000110563564806388,1.10563564806388e-05,1.10563564806388e-06
16,0.0943,0.38,0.0255966471591294,3.90676166992963,2.55966471591294e-05,2.55966471591294e-06,2.55966471591294e-07
17,0.0601,0.452,0.0170366644881758,5.86969356997109,1.70366644881758e-05,1.70366644881758e-06,1.70366644881758e-07
18,3.020341814,0.452,0.856182198414745,0.116797569705553,0.000856182198414745,8.56182198414745e-05,8.56182198414745e-06
19,2.407049468,0.284,0.607491339155215,0.16461140028607,0.000607491339155215,6.07491339155216e-05,6.07491339155216e-06
20,11.69222858,0.452,3.31441889245457,0.0301712014216594,0.00331441889245457,0.000331441889245457,3.31441889245457e-05
21,0.000294,0.0353,4.40571598381682e-05,2269.77863228865,4.40571598381682e-08,4.40571598381682e-09,4.40571598381682e-10
22,0.169868066,0.145,0.036239252650553,2.75943880422363,3.6239252650553e-05,3.6239252650553e-06,3.6239252650553e-07
23,0.860846062,0.297,0.219705080339109,0.455155610628816,0.000219705080339109,2.19705080339109e-05,2.19705080339109e-06
24,196.6761446,0.523,57.8232634021208,0.00172940775245716,0.0578232634021208,0.00578232634021208,0.000578232634021208
25,6.248221629,0.452,1.77119559968446,0.0564590381874341,0.00177119559968446,0.000177119559968446,1.77119559968446e-05
26,6.248221629,0.452,1.77119559968446,0.0564590381874341,0.00177119559968446,0.000177119559968446,1.77119559968446e-05
27,0.822164763,0.38,0.223167140457903,0.448094642404863,0.000223167140457903,2.23167140457903e-05,2.23167140457903e-06
28,1.649057484,0.0373,0.250546587999744,0.399127367083132,0.000250546587999744,2.50546587999744e-05,2.50546587999744e-06
29,0.480545463,0.38,0.130438522378913,0.766644685758617,0.000130438522378913,1.30438522378913e-05,1.30438522378913e-06
30,10.11625057,0.0353,1.51596349770561,0.0659646489848525,0.00151596349770561,0.000151596349770561,1.51596349770561e-05
31,0.0806,0.284,0.0203418345101956,4.91597746259703,2.03418345101956e-05,2.03418345101956e-06,2.03418345101956e-07
32,37.62681395,0.0353,5.63853930746996,0.0177350896299543,0.00563853930746996,0.000563853930746996,5.63853930746996e-05
33,6.089714709,0.38,1.65298280706292,0.0604966969848183,0.00165298280706292,0.000165298280706292,1.65298280706292e-05
34,0.424193707,0.462,0.120906654752342,0.827084333817966,0.000120906654752342,1.20906654752342e-05,1.20906654752342e-06
35,0.29872221,0.0373,0.0453858226298454,2.20333122119595,4.53858226298454e-05,4.53858226298454e-06,4.53858226298454e-07
36,1.57793664,0.134,0.330058749775646,0.302976364262344,0.000330058749775646,3.30058749775646e-05,3.30058749775646e-06
37,1.838642293,0.145,0.392251611259405,0.254938404660542,0.000392251611259405,3.92251611259405e-05,3.92251611259405e-06
38,0.29872221,0.0373,0.0453858226298454,2.20333122119595,4.53858226298454e-05,4.53858226298454e-06,4.53858226298454e-07
39,0.122319437,0.0353,0.0183300917932781,5.45551005023726,1.83300917932781e-05,1.83300917932781e-06,1.83300917932781e-07
40,1.57793664,0.134,0.330058749775646,0.302976364262344,0.000330058749775646,3.30058749775646e-05,3.30058749775646e-06
41,1.838642293,0.145,0.392251611259405,0.254938404660542,0.000392251611259405,3.92251611259405e-05,3.92251611259405e-06
42,0.160117625,0.297,0.0408652106540417,2.44706924054751,4.08652106540417e-05,4.08652106540417e-06,4.08652106540417e-07
43,12.85213493,0.229,3.07368697658671,0.0325342172972502,0.00307368697658671,0.000307368697658671,3.07368697658671e-05
44,1.971656781,0.0373,0.299560132972362,0.333822792131108,0.000299560132972362,2.99560132972362e-05,2.99560132972362e-06
45,255.9456181,0.389,69.8812377952117,0.00143099926611277,0.0698812377952117,0.00698812377952117,0.000698812377952118
46,0.429086928,0.338,0.113109725690675,0.884097272709099,0.000113109725690675,1.13109725690675e-05,1.13109725690675e-06
47,0.162270667,0.0353,0.0243169548063441,4.11235702810579,2.43169548063441e-05,2.43169548063441e-06,2.43169548063441e-07
48,0.560251013,0.0373,0.0851207317467596,1.17480193071539,8.51207317467596e-05,8.51207317467596e-06,8.51207317467596e-07
49,0.0621,0.0373,0.00943505200136741,10.5987757126836,9.43505200136741e-06,9.43505200136741e-07,9.43505200136741e-08
50,30.30726458,0.0353,4.54167346890719,0.0220183156461184,0.00454167346890719,0.000454167346890719,4.54167346890719e-05
51,54.14693463,0.38,14.6975607685319,0.00680385007926651,0.0146975607685319,0.00146975607685319,0.000146975607685319
52,18.56352662,0.0373,2.82041608677083,0.0354557614633708,0.00282041608677083,0.000282041608677083,2.82041608677083e-05
53,3.273606009,0.0363,0.494001827418736,0.202428400968719,0.000494001827418736,4.94001827418736e-05,4.94001827418736e-06
54,0.18607394,0.229,0.0445010147477635,2.24713976898753,4.45010147477635e-05,4.45010147477635e-06,4.45010147477635e-07
55,0.277788134,0.229,0.0664351700613622,1.5052268234978,6.64351700613622e-05,6.64351700613622e-06,6.64351700613622e-07
56,0.026,0.229,0.00621810009204863,16.0820827133154,6.21810009204863e-06,6.21810009204863e-07,6.21810009204863e-08
57,0.0332,0.229,0.0079400355021544,12.5944021248855,7.9400355021544e-06,7.9400355021544e-07,7.9400355021544e-08
58,0.0409,0.229,0.00978154976018419,10.2233288642103,9.78154976018419e-06,9.78154976018418e-07,9.78154976018419e-08
59,0.263028432,0.229,0.0629052737396387,1.58969183432687,6.29052737396387e-05,6.29052737396387e-06,6.29052737396387e-07
60,0.13672103,0.38,0.037111346385395,2.69459369545683,3.7111346385395e-05,3.7111346385395e-06,3.7111346385395e-07
61,11.06982621,0.0353,1.65886089358746,0.0602823301137321,0.00165886089358746,0.000165886089358746,1.65886089358746e-05
62,11.27752762,0.0353,1.68998583991053,0.0591720934213827,0.00168998583991053,0.000168998583991053,1.68998583991053e-05
63,0.95767837,0.0373,0.145503143664006,0.687270374246474,0.000145503143664006,1.45503143664006e-05,1.45503143664006e-06
64,9.841599723,0.38,2.67138871252404,0.0374337136078994,0.00267138871252404,0.000267138871252404,2.67138871252404e-05
65,4.109090317,0.0373,0.624307259568604,0.160177538331206,0.000624307259568604,6.24307259568604e-05,6.24307259568604e-06
66,296.2044882,0.38,80.4012913192568,0.00124376111825021,0.0804012913192568,0.00804012913192568,0.000804012913192568
67,195.3249198,0.38,53.0186962195743,0.00188612710478309,0.0530186962195743,0.00530186962195743,0.000530186962195743
68,142.1813877,0.229,34.0037730748066,0.00294085011625048,0.0340037730748066,0.00340037730748066,0.000340037730748066
69,9.335416272,0.0353,1.39895213214742,0.0714820741196471,0.00139895213214742,0.000139895213214742,1.39895213214742e-05
70,87.74379719,0.0353,13.1487840054682,0.00760526600470531,0.0131487840054682,0.00131487840054682,0.000131487840054682
71,422.5247405,0.0353,63.3171429516634,0.00157935110995675,0.0633171429516634,0.00633171429516634,0.000633171429516634
72,47.38135024,0.284,11.9581090006414,0.00836252621502583,0.0119581090006414,0.00119581090006414,0.000119581090006414
73,1.441273509,0.523,0.423737906368366,0.235994935777748,0.000423737906368366,4.23737906368366e-05,4.23737906368366e-06
74,26.64683443,0.229,6.3727955239226,0.0156917007025588,0.0063727955239226,0.00063727955239226,6.3727955239226e-05
75,14.55217791,0.0373,2.21095902276973,0.0452292416865905,0.00221095902276973,0.000221095902276973,2.21095902276973e-05
76,25.51794049,0.0353,3.82397273098229,0.0261508140970221,0.00382397273098229,0.000382397273098229,3.82397273098229e-05
77,29.2877428,0.0353,4.38889376135633,0.0227847848313139,0.00438889376135633,0.000438889376135633,4.38889376135633e-05
78,42.97486716,0.0353,6.43996799827267,0.0155280274726244,0.00643996799827267,0.000643996799827267,6.43996799827267e-05
79,2.629332788,0.0373,0.399482956258943,0.25032357058853,0.000399482956258943,3.99482956258943e-05,3.99482956258943e-06
80,2.329980896,0.0373,0.354001464025002,0.282484707444423,0.000354001464025002,3.54001464025002e-05,3.54001464025002e-06
81,122.4784933,0.0373,18.6085499731825,0.00537387384530843,0.0186085499731825,0.00186085499731825,0.000186085499731825
82,89.67847773,0.0353,13.4387041748103,0.00744119363736287,0.0134387041748103,0.00134387041748103,0.000134387041748103
83,5.985466678,0.38,1.62468588164891,0.0615503594445646,0.00162468588164891,0.000162468588164891,1.62468588164891e-05
84,2.044132457,0.38,0.554856174425804,0.180226885108534,0.000554856174425804,5.54856174425804e-05,5.54856174425804e-06
85,4.77635466,0.0353,0.715757213263264,0.139712179139743,0.000715757213263264,7.15757213263264e-05,7.15757213263264e-06
86,81.52974235,0.38,22.1303080371971,0.00451868992658927,0.0221303080371971,0.00221303080371971,0.000221303080371971
87,0.507591762,0.229,0.121394476231359,0.823760710573155,0.000121394476231359,1.21394476231359e-05,1.21394476231359e-06
88,2.816841978,0.523,0.82815837165869,0.120749851021506,0.00082815837165869,8.2815837165869e-05,8.2815837165869e-06
89,14.3642262,8,8.3518026254442,0.0119734630336384,0.0083518026254442,0.00083518026254442,8.3518026254442e-05
90,28.54303097,0.0353,4.27729550241862,0.0233792591471537,0.00427729550241862,0.000427729550241862,4.27729550241862e-05
91,5.030221786,0.389,1.37340942736038,0.0728114996211977,0.00137340942736039,0.000137340942736038,1.37340942736039e-05
