"","0","26.452","52.904","79.356","105.808","132.26","158.712","185.164","211.616","238.068","264.52","290.972","317.424","343.876","370.328","396.78","423.232","449.684","476.136","502.588","529.04","555.492","581.944","608.396","634.848","661.3","687.752","714.204","740.656","767.108","793.56","820.012","846.464","872.916","899.368","925.82","952.272","978.724","1005.176","1031.628","1058.08","1084.532","1110.984","1137.436","1163.888","1190.34","1216.792","1243.244","1269.696","1296.148","1322.6","Model","Index"
"1",9.43749561158488e-08,2.33355491068975e-07,5.77004496828738e-07,1.42672460522307e-06,3.52777242326128e-06,8.72287456067788e-06,2.15682729389186e-05,5.33289335704478e-05,0.000131853030401547,0.000325962108403019,0.000805601039908719,0.0019896029458836,0.00490520459850496,0.0120418316311567,0.0292563324804389,0.0693524603261388,0.155592918839502,0.313005784724725,0.529760580155295,0.735842502896673,0.873222631719638,0.944540492602759,0.976804603423774,0.990487779613158,0.996131095966796,0.998431702320959,0.999365147236441,0.999743152152339,0.999896108253206,0.999957980914237,0.999983005979213,0.999993127112765,0.999997220416828,0.999998875863445,0.999999545370054,0.999999816135945,0.999999925640654,0.999999969927173,0.999999987837778,0.999999995081285,0.999999998010746,0.999999999195495,0.999999999674637,0.999999999868415,0.999999999946784,0.999999999978478,0.999999999991296,0.99999999999648,0.999999999998576,0.999999999999424,0.999999999999767,"Logistic",1
"2",2.31265541564293e-15,1.63864765640984e-14,1.16107489412154e-13,8.22687479205942e-13,5.82920784753845e-12,4.13032469651365e-11,2.92656953416948e-10,2.07364065891901e-09,1.46929211334724e-08,1.04107678409539e-07,7.37661538353286e-07,5.22672732232398e-06,3.70331524684776e-05,0.000262341786377066,0.00185587758739261,0.0130030885523828,0.0853781881000149,0.398106730495606,0.824146928508403,0.970766197658556,0.995767917385462,0.999400539000554,0.999915353318289,0.999988052780056,0.999998313848232,0.999999762029766,0.99999996641479,0.999999995260054,0.999999999331042,0.999999999905589,0.999999999986676,0.99999999999812,0.999999999999735,0.999999999999962,0.999999999999995,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Logistic",2
"3",1.8226128727901e-12,8.3527123288568e-12,3.82790027924041e-11,1.7542589723359e-10,8.03945849163952e-10,3.68434157741183e-09,1.68846853716268e-08,7.73795210420721e-08,3.54616556195852e-07,1.62514287146769e-06,7.44769888540501e-06,3.41305755693379e-05,0.000156395264648385,0.000716330441402098,0.00327441194576059,0.0148320464104627,0.0645428014551775,0.240234993429376,0.591682133888399,0.86912437561692,0.968187115837239,0.992881181286894,0.99843793667064,0.999658731474845,0.999925513249164,0.999983745589239,0.999996453143171,0.999999226052019,0.999999831119719,0.999999963149286,0.999999991958949,0.999999998245394,0.999999999617134,0.999999999916456,0.99999999998177,0.999999999996022,0.999999999999132,0.999999999999811,0.999999999999959,0.999999999999991,0.999999999999998,1,1,1,1,1,1,1,1,1,1,"Logistic",3
"4",1.52882001973423e-13,8.5282263489009e-13,4.75730587767277e-12,2.65377093517834e-11,1.4803547126846e-10,8.25787201562383e-10,4.60649393219814e-09,2.56964335847448e-08,1.43342560510746e-07,7.99608183717325e-07,4.46044304040131e-06,2.48812094107233e-05,0.000138779198362375,0.000773661312613977,0.00430048719778639,0.023526228157788,0.118475479826664,0.428478485570134,0.807029609750689,0.958897246175072,0.992374434450644,0.998624386905206,0.99975312077529,0.999955734008722,0.999992064329716,0.9999985773958,0.999999744975306,0.999999954282764,0.999999991804459,0.999999998530819,0.999999999736626,0.999999999952786,0.999999999991536,0.999999999998483,0.999999999999728,0.999999999999951,0.999999999999991,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,"Logistic",4
"5",1.17929986757492e-10,4.50294636135226e-10,1.71936981184593e-09,6.56510715891782e-09,2.5067691152017e-08,9.5716504196158e-08,3.65476313545953e-07,1.39550472860999e-06,5.32846513470521e-06,2.03454889128003e-05,7.76811690768565e-05,0.000296546776200128,0.00113136545789002,0.0043061868622866,0.0162452511159653,0.059313945906159,0.194042469402667,0.478976652389546,0.778279476788007,0.930570048401562,0.980834463301907,0.994908615035412,0.998661561088305,0.999649122689691,0.999908083124921,0.999975925781804,0.999993694966687,0.999998348734594,0.999999567541052,0.999999886741058,0.999999970338028,0.999999992231673,0.999999997965513,0.999999999467178,0.999999999860456,0.999999999963454,0.999999999990429,0.999999999997493,0.999999999999343,0.999999999999828,0.999999999999955,0.999999999999988,0.999999999999997,0.999999999999999,1,1,1,1,1,1,1,"Logistic",5
"6",2.41168584309847e-11,1.04423622167254e-10,4.52144001044681e-10,1.95773899814108e-09,8.47681702460166e-09,3.67037819530359e-08,1.58923742145417e-07,6.88123789826896e-07,2.9795014219772e-06,1.29008197654943e-05,5.58568796921115e-05,0.000241809812619676,0.00104617029787438,0.00451408889250271,0.0192561126850107,0.0783530021021845,0.269060742216965,0.614472488205545,0.87343706683292,0.967618204655814,0.992330356971844,0.998218169762433,0.999587917821904,0.999904798571018,0.999978011416889,0.999994921603919,0.999998827129005,0.999999729122696,0.999999937440295,0.999999985551702,0.999999996663135,0.999999999229344,0.999999999822015,0.999999999958894,0.999999999990506,0.999999999997808,0.999999999999494,0.999999999999883,0.999999999999973,0.999999999999994,0.999999999999999,1,1,1,1,1,1,1,1,1,1,"Logistic",6
"7",1.87802579477119e-12,8.71674698307461e-12,4.04582717535598e-11,1.87784704118868e-10,8.71591730286657e-10,4.0454420714245e-09,1.87766827006552e-08,8.71508695721796e-08,4.04505540046575e-07,1.87748606115435e-06,8.71418226435527e-06,4.04450843518596e-05,0.000187695852045268,0.000870584299191211,0.00402799666975986,0.0184254518969943,0.0801434190394814,0.287947186871868,0.652410096520332,0.897032159280117,0.975865914101368,0.994699950635713,0.998853334740199,0.999752728170556,0.99994671487181,0.999988519222936,0.999997526440802,0.999999467069882,0.999999885179996,0.999999975261993,0.999999994670189,0.999999998851691,0.999999999752596,0.999999999946697,0.999999999988516,0.999999999997526,0.999999999999467,0.999999999999885,0.999999999999975,0.999999999999995,0.999999999999999,1,1,1,1,1,1,1,1,1,1,"Logistic",7
"8",2.44458658541417e-11,1.03370530418134e-10,4.37107305585302e-10,1.8483294573156e-09,7.81575078604683e-09,3.30492807604875e-08,1.39750473077011e-07,5.90941392607995e-07,2.49881959692653e-06,1.05662947201916e-05,4.46785659826321e-05,0.000188898237075593,0.00079827852122702,0.00336688207634119,0.0140839299746477,0.0569643743471022,0.203458172318461,0.519250379864266,0.820376207110637,0.950769448203767,0.987902868221573,0.997112506546448,0.999315634345063,0.999838071283606,0.999961701104474,0.999990942514885,0.999997858000763,0.999999493442556,0.999999880205315,0.99999997167002,0.999999993300306,0.999999998415604,0.99999999962531,0.99999999991139,0.999999999979045,0.999999999995044,0.999999999998828,0.999999999999723,0.999999999999934,0.999999999999984,0.999999999999996,0.999999999999999,1,1,1,1,1,1,1,1,1,"Logistic",8
"9",4.92217592901736e-08,1.27580879099616e-07,3.30684618268542e-07,8.57121240846795e-07,2.22162194802662e-06,5.7583374714148e-06,1.49252503439585e-05,3.86847502684081e-05,0.000100263196129808,0.000259836837867688,0.000673208523047326,0.00174306227722384,0.00450544763977726,0.011594781816822,0.0295085425775697,0.0730532156858956,0.169624167258585,0.346178826027907,0.578479915151739,0.780563157784777,0.902151844100202,0.959835592726852,0.984112312639442,0.993809996586996,0.997602731575965,0.999073750275656,0.999642441803668,0.999862020797229,0.999946761973837,0.999979459658768,0.999992075266961,0.99999694255775,0.999998820411347,0.999999544904639,0.999999824420407,0.999999932259937,0.999999973865324,0.999999989917026,0.999999996109906,0.999999998499169,0.999999999420967,0.999999999776604,0.999999999913812,0.999999999966748,0.999999999987171,0.99999999999505,0.99999999999809,0.999999999999263,0.999999999999716,0.99999999999989,0.999999999999958,"Logistic",9
"10",9.20992181888382e-05,0.000148813543045396,0.00024044392087771,0.000388472821436338,0.000627578261463678,0.0010137041129111,0.0016370098700893,0.00264255967577557,0.00426314105243326,0.00687071687943196,0.0110555237369086,0.0177436677378511,0.0283618315152456,0.0450427386561587,0.0708193834199345,0.109653433485172,0.165978405799608,0.243328431358101,0.341946307143763,0.456423734317257,0.575697572087855,0.686761115114453,0.779869286149179,0.851294361741381,0.902443430711011,0.937295065943905,0.96024460142223,0.975018643848609,0.984391548458949,0.990282824559483,0.993964123303095,0.996256054852514,0.997679730104708,0.998562818557658,0.999110105721476,0.999449097686562,0.99965899978779,0.999788942907257,0.999869375770361,0.999919158527026,0.999949969314558,0.999969037673379,0.999980838585483,0.999988141777608,0.999992661447476,0.999995458487908,0.999997189458,0.999998260680372,0.999998923612764,0.999999333872182,0.999999587763413,"Logistic",10
