"","0","2","4","6","8","10","12","14","16","18","20","22","24","26","28","30","32","34","36","38","40","42","44","46","48","50","52","54","56","58","60","62","64","66","68","70","72","74","76","78","80","82","84","86","88","90","92","94","96","98","100","Model","Index"
"1",0.1373726,0.169051393029304,0.199566826388149,0.228961622844462,0.257276936231865,0.284552409066604,0.310826228048581,0.336135177524187,0.36051469098579,0.383998900679966,0.406620685393949,0.428411716487183,0.449402502232428,0.469622430528505,0.489099810044473,0.507861909852841,0.52593499760731,0.543344376318483,0.560114419779048,0.576268606688014,0.591829553521779,0.606819046198063,0.62125807057702,0.635166841842238,0.64856483280277,0.661470801155804,0.673902815748154,0.685878281873336,0.697413965639634,0.708526017443298,0.719229994579708,0.729540883024181,0.739473118412908,0.749040606253391,0.758256741392685,0.767134426770695,0.775686091484779,0.783923708190958,0.791858809866094,0.799502505954492,0.806865497921547,0.813958094236203,0.820790224803199,0.827371454865318,0.833710998395087,0.839817730994691,0.845700202322154,0.851366648061183,0.856825001451443,0.862082904395392,0.867147718157233,"Quantal-Linear",1
"2",0.06410863,0.11919904288556,0.171046607627428,0.219842211596604,0.265765505748818,0.308985566046112,0.349661515944444,0.387943112239097,0.42397129642483,0.457878713600704,0.489790200830026,0.519823246753435,0.548088424147261,0.574689797019725,0.599725303743785,0.623287117637204,0.645461986317396,0.666331551080453,0.685972647480201,0.704457588213947,0.721854429356406,0.738227220921996,0.753636242678023,0.768138226076914,0.781786563124622,0.794631502954168,0.806720336828063,0.818097572250721,0.828805096831906,0.838882332504496,0.848366380664365,0.857292158766723,0.865692528881844,0.873598418683472,0.881038935315349,0.888041472555097,0.894631811669987,0.90083421633593,0.90667152196914,0.912165219799371,0.917335535994257,0.922201506126068,0.926781045255048,0.931091013887357,0.935147280050459,0.938964777714501,0.94255756177476,0.945938859797608,0.949121120720491,0.952116060685225,0.954934706173363,"Quantal-Linear",2
"3",0.08203959,0.126604225256693,0.169005361201296,0.209348030204125,0.247732165581967,0.284252849144107,0.31900054672064,0.352061332256481,0.38351710102618,0.413445772497706,0.44192148334771,0.46901477110639,0.494792748886865,0.519319271631886,0.542655094289691,0.564858022310832,0.585983054838753,0.606082520948846,0.625206209273433,0.643401491333804,0.660713438884777,0.677184935562501,0.69285678311203,0.707767802457821,0.721954929867519,0.73545330844724,0.748296375194981,0.76051594382782,0.772142283588057,0.783204194223529,0.793729077327812,0.803743004217042,0.813270780511492,0.822336007581876,0.830961141012588,0.83916754622671,0.846975551410557,0.854404497868874,0.861472787935424,0.868197930557625,0.874596584668184,0.880684600451137,0.886477058604536,0.891988307697027,0.89723199971087,0.902221123859421,0.90696803876288,0.911484503061974,0.915781704545432,0.919870287863392,0.923760380895391,"Quantal-Linear",3
"4",0.1143307,0.164401603779741,0.211641772198868,0.256211239570265,0.298260992741036,0.3379334825868,0.375363106588879,0.410676664129221,0.443993786045428,0.475427339901091,0.505083812344356,0.533063669850021,0.559461699067252,0.584367327925895,0.607864928589189,0.630034103279192,0.650949953943196,0.670683336674679,0.689301101750681,0.706866320098786,0.723438496960889,0.739073773477589,0.753825116876095,0.767742499905953,0.780873070130451,0.793261309647219,0.804949185779093,0.815976293245746,0.826379988297707,0.836195515267178,0.845456125964362,0.854193192323766,0.862436312682107,0.870213412047842,0.877550836702003,0.884473443450824,0.891004683832509,0.897166683563407,0.90298031749274,0.908465280319793,0.913640153313148,0.918522467257969,0.923128761844602,0.927474641699655,0.931574829249396,0.935443214594542,0.939092902565397,0.942536257116753,0.945784943212942,0.948849966344937,0.951741709813377,"Quantal-Linear",4
"5",0.05286213,0.104389768673342,0.153114122174219,0.199187699097253,0.24275471103194,0.283951523948983,0.322907085029603,0.359743326273842,0.394575546151142,0.427512770487794,0.458658093720839,0.488109001586545,0.515957676253502,0.542291284855399,0.567192252326598,0.590738519394493,0.613003786536179,0.63405774466301,0.653966293255109,0.672791746628595,0.690593028981139,0.707425858826358,0.723342923394327,0.738394043544089,0.752626329704344,0.76608432933041,0.778810166339013,0.790843672957326,0.802222514398961,0.812982306757145,0.823156728484089,0.832777625805493,0.841875112400125,0.850477663656479,0.858612205801545,0.866304200180651,0.873577722952193,0.880455540446684,0.886959180426007,0.893108999465919,0.898924246672698,0.904423123933392,0.909622842888233,0.914539678803556,0.91918902151384,0.923585423592319,0.927742645900948,0.931673700662287,0.935390892188121,0.938905855392303,0.942229592208361,"Quantal-Linear",5
"6",0.1354497,0.170088766606986,0.203339984600186,0.235258959512989,0.265899068987852,0.29531155203896,0.323545594738495,0.350648412469797,0.376665328884968,0.401639851698964,0.425613745446922,0.448627101326391,0.470718404241261,0.49192459715952,0.512281142892444,0.531822083398545,0.550580096711452,0.568586551586914,0.585871559960319,0.602464027302453,0.618391700957697,0.633681216545517,0.648358142502827,0.662447022841714,0.67597141819404,0.688953945211547,0.701416314387358,0.713379366362119,0.72486310677551,0.73588673972138,0.746468699862484,0.756626683258498,0.76637767695889,0.775737987410115,0.784723267724653,0.793348543857482,0.801628239733768,0.809576201369785,0.817205720027412,0.824529554440917,0.831559952153206,0.83830866999721,0.844786993756671,0.851005757039193,0.856975359393129,0.8627057836986,0.868206612861713,0.873487045839925,0.878555913025325,0.883421691011568,0.888092516769168,"Quantal-Linear",6
"7",0.06781021,0.114079363715442,0.158051952280194,0.199841965492378,0.239557735277069,0.27730221651429,0.313173253928151,0.347263835728961,0.379662334665841,0.410452737114707,0.439714860795506,0.467524561683058,0.493953930647917,0.519071480336963,0.54294232277821,0.565628338170202,0.587188335293572,0.607678203960584,0.627151059897856,0.645657382437846,0.66324514537603,0.679959941332996,0.695845099943844,0.710941800181253,0.725289177103417,0.738924423303547,0.751882885323942,0.764198155284557,0.775902157963586,0.787025233555823,0.797596216323309,0.807642509342162,0.817190155539365,0.826263905203631,0.834887280145395,0.84308263467221,0.85087121353765,0.858273207013919,0.865307803230929,0.871993237917549,0.878346841673935,0.884385084897515,0.890123620479067,0.895577324379589,0.900760334193137,0.905686085795594,0.910367348174394,0.914816256529464,0.919044343731207,0.923062570217077,0.926881352404229,"Quantal-Linear",7
"8",0.07252615,0.120188816703646,0.165402109985817,0.208291902580306,0.248977598650219,0.287572466206331,0.324183952442528,0.358913982866251,0.391859245056677,0.423111457840646,0.452757626635694,0.480880285671068,0.507557727761054,0.532864222270318,0.556870221878046,0.579642558716532,0.601244630430243,0.621736576673355,0.641175446537123,0.659615357373192,0.677107645455019,0.693701008896838,0.709441643228052,0.724373370000489,0.738537758786562,0.751974242907968,0.76472022921712,0.776811202236936,0.788280822948904,0.799161022504456,0.809482091120538,0.819272762406847,0.828560293359523,0.837370540243978,0.845728030578121,0.853656031416387,0.861176614124665,0.868310715826451,0.87507819769131,0.881497900227891,0.887587695735463,0.893364538059966,0.898844509793117,0.904042867045965,0.908974081921539,0.913651882804839,0.918089292582333,0.922298664897367,0.926291718542411,0.930079570083898,0.933672764810484,"Quantal-Linear",8
"9",0.05305877,0.117078114210468,0.176769337199371,0.232425047920136,0.284318073070741,0.33270279450197,0.377816396208237,0.419880027013767,0.459099884653689,0.49566822656424,0.529764312337018,0.561555282457247,0.591196977633653,0.618834702736351,0.644603939087595,0.668631008597068,0.691033692997345,0.71192181121503,0.731397757707879,0.749557004406857,0.76648856872366,0.782275449917923,0.796995035963167,0.810719482905991,0.823516068578131,0.835447522395295,0.846572332859468,0.856945034272077,0.866616474063492,0.875634062049322,0.884042002835385,0.891881512510593,0.899191020689997,0.906006358898423,0.912360936218155,0.918285903061697,0.923810303872443,0.928961219501791,0.933763899960648,0.938241888196072,0.942417135499819,0.946310109114519,0.949939892564988,0.953324279206485,0.956479859448515,0.959422102081729,0.962165430106602,0.96472329143561,0.967108224815474,0.969331921292637,0.971405281523282,"Quantal-Linear",9
"10",0.05240168,0.0997138840776579,0.144663858709103,0.187369546570339,0.227943001631323,0.266490683170482,0.303113735109517,0.337908251401415,0.370965528168041,0.402372303248853,0.432210983789307,0.4605598624661,0.487493322916604,0.513082034911505,0.537393139782759,0.560490426593402,0.582434499511447,0.603282936827064,0.623090442030246,0.641908987345401,0.659787950099461,0.676774242281335,0.692912433632646,0.708244868592729,0.722811777404729,0.736651381674343,0.749799994658157,0.762292116544744,0.774160524978502,0.785436361063784,0.796149211074952,0.80632718408678,0.815996985728873,0.825183988257645,0.833912297129696,0.842204814251285,0.850083298069846,0.857568420665218,0.864679821990402,0.871436161404148,0.877855166630597,0.883953680274442,0.889747704013653,0.895252440585723,0.900482333677603,0.905451105823988,0.910171794413403,0.914656785896548,0.918917848286682,0.922966162037297,0.926812349378128,"Quantal-Linear",10
