"Index","BMDL.10","HED","CSF","BW","RSD.04","RSD.05","RSD.06"
37,0.160887192173517,0.160887192173517,0.621553516156525,70,0.000160887192173517,1.60887192173517e-05,1.60887192173517e-06
38,15.6362433641658,15.6362433641658,0.00639539802950202,70,0.0156362433641658,0.00156362433641658,0.000156362433641658
39,2.04967254513789,2.04967254513789,0.0487882809560064,70,0.00204967254513789,0.000204967254513789,2.04967254513789e-05
40,296.861139828319,81.0524675456453,0.00123376873065196,0.389,0.0810524675456453,0.00810524675456453,0.000810524675456453
41,0.813438666497424,0.813438666497424,0.122934898620678,70,0.000813438666497424,8.13438666497424e-05,8.13438666497424e-06
42,1.11329966361888,1.11329966361888,0.0898230757341119,70,0.00111329966361888,0.000111329966361888,1.11329966361888e-05
43,1.89563937131184,1.89563937131184,0.0527526498517474,70,0.00189563937131184,0.000189563937131184,1.89563937131184e-05
44,0.083461912980805,0.083461912980805,1.19815130553021,70,8.3461912980805e-05,8.3461912980805e-06,8.3461912980805e-07
45,33.9707809663847,33.9707809663847,0.00294370624269585,70,0.0339707809663847,0.00339707809663847,0.000339707809663847
46,59.3432473593123,59.3432473593123,0.00168511169256577,70,0.0593432473593123,0.00593432473593123,0.000593432473593123
47,18.2036967662273,2.76574598400126,0.0361566103967827,0.0373,0.00276574598400126,0.000276574598400126,2.76574598400126e-05
48,3.17544829498019,3.17544829498019,0.0314916165248485,70,0.00317544829498019,0.000317544829498019,3.17544829498019e-05
49,0.219277264155044,0.219277264155044,0.456043632181096,70,0.000219277264155044,2.19277264155044e-05,2.19277264155044e-06
50,0.274293850269825,0.274293850269825,0.364572519222101,70,0.000274293850269825,2.74293850269825e-05,2.74293850269825e-06
51,0.138210061874476,0.138210061874476,0.723536323215174,70,0.000138210061874476,1.38210061874476e-05,1.38210061874476e-06
52,0.147884374409741,0.147884374409741,0.676203962718411,70,0.000147884374409741,1.47884374409741e-05,1.47884374409741e-06
53,0.0410241226993752,0.0410241226993752,2.43759021327037,70,4.10241226993752e-05,4.10241226993752e-06,4.10241226993752e-07
54,0.259289820772815,0.259289820772815,0.385668823025714,70,0.000259289820772815,2.59289820772815e-05,2.59289820772815e-06
55,0.0441582946211177,0.0119862596666557,8.34288616975216,0.38,1.19862596666557e-05,1.19862596666557e-06,1.19862596666557e-07
56,7.94427543511724,1.19048371647413,0.0839994689689426,0.0353,0.00119048371647413,0.000119048371647413,1.19048371647413e-05
57,7.95654670235271,1.19232261845375,0.0838699177993315,0.0353,0.00119232261845375,0.000119232261845375,1.19232261845375e-05
58,2.54798741787104,2.54798741787104,0.0392466616195282,70,0.00254798741787104,0.000254798741787104,2.54798741787104e-05
59,0.13495725215744,0.0366325892368998,2.72980977001949,0.38,3.66325892368998e-05,3.66325892368998e-06,3.66325892368998e-07
60,2.5279016950933,2.5279016950933,0.0395585003143523,70,0.0025279016950933,0.00025279016950933,2.5279016950933e-05
61,304.519900530519,82.6584140701261,0.00120979819326272,0.38,0.0826584140701261,0.00826584140701261,0.000826584140701261
62,203.461601711026,55.2273046598988,0.00181069854152435,0.38,0.0552273046598988,0.00552273046598988,0.000552273046598988
63,169.846493838552,40.6200961142937,0.00246183563226014,0.229,0.0406200961142937,0.00406200961142937,0.000406200961142937
64,0.0321499210862998,0.00481780344246124,20.7563469938727,0.0353,4.81780344246124e-06,4.81780344246124e-07,4.81780344246124e-08
65,2.38985249160246,0.358129636776102,0.279228496418794,0.0353,0.000358129636776102,3.58129636776102e-05,3.58129636776102e-06
66,422.953911295074,63.3814560343724,0.0015777485443971,0.0353,0.0633814560343724,0.00633814560343724,0.000633814560343724
67,57.5476979139004,14.5238926477331,0.00688520649562966,0.284,0.0145238926477331,0.00145238926477331,0.000145238926477331
68,2.36001536231965,2.36001536231965,0.0423726055332582,70,0.00236001536231965,0.000236001536231965,2.36001536231965e-05
69,26.2889148276075,6.28719629651556,0.0159053408361723,0.229,0.00628719629651556,0.000628719629651556,6.28719629651556e-05
70,15.4744110039857,2.3510768520634,0.0425337010622328,0.0373,0.0023510768520634,0.00023510768520634,2.3510768520634e-05
71,39.450716946118,5.9118589871614,0.0169151531214068,0.0353,0.0059118589871614,0.00059118589871614,5.9118589871614e-05
72,29.6888947904955,4.44900810613408,0.0224769201616254,0.0353,0.00444900810613408,0.000444900810613408,4.44900810613408e-05
73,44.6816064047239,6.69573018775184,0.0149348909224157,0.0353,0.00669573018775184,0.000669573018775184,6.69573018775184e-05
74,4.52423473964538,0.687381482044237,0.145479624651227,0.0373,0.000687381482044237,6.87381482044237e-05,6.87381482044237e-06
75,2.3364067673109,0.35497776724517,0.281707783493194,0.0373,0.00035497776724517,3.5497776724517e-05,3.5497776724517e-06
76,68.6744806544098,10.4339339153181,0.00958411283908835,0.0373,0.0104339339153181,0.00104339339153181,0.000104339339153181
77,333.994234386201,50.0504672427873,0.00199798334578806,0.0353,0.0500504672427873,0.00500504672427873,0.000500504672427873
78,9.46650520078094,9.46650520078094,0.0105635604564766,70,0.00946650520078094,0.000946650520078094,9.46650520078094e-05
79,0.0232022990694083,0.00629799642163565,15.8780655473966,0.38,6.29799642163565e-06,6.29799642163565e-07,6.29799642163565e-08
80,6.05255419116421,0.907001181732301,0.110253439592006,0.0353,0.000907001181732301,9.07001181732301e-05,9.07001181732301e-06
81,72.2960940794727,19.6239407331441,0.00509581644990925,0.38,0.0196239407331441,0.00196239407331441,0.000196239407331441
82,0.0256216958321797,0.00612762573894302,16.3195345571561,0.229,6.12762573894302e-06,6.12762573894302e-07,6.12762573894302e-08
83,2.91499113454783,0.857014461670539,0.116684145335278,0.523,0.000857014461670539,8.57014461670539e-05,8.57014461670539e-06
84,5.37883809664054,3.12742179856244,0.0319752199866248,8,0.00312742179856244,0.000312742179856244,3.12742179856244e-05
85,34.8353022237174,5.22021931320141,0.0191562832900737,0.0353,0.00522021931320141,0.000522021931320141,5.22021931320141e-05
86,9.15134567060837,2.49860641374256,0.0400223098163804,0.389,0.00249860641374256,0.000249860641374256,2.49860641374256e-05
87,1.16901408736799,1.16901408736799,0.08554216846535,70,0.00116901408736799,0.000116901408736799,1.16901408736799e-05
88,385.86984145279,58.6264415437435,0.00170571498741547,0.0373,0.0586264415437435,0.00586264415437435,0.000586264415437435
89,10.4759262895017,1.59164105159325,0.062828236240765,0.0373,0.00159164105159325,0.000159164105159325,1.59164105159325e-05
90,0.0243880644691735,0.0243880644691735,4.10036639547185,70,2.43880644691735e-05,2.43880644691735e-06,2.43880644691735e-07
91,35.6077792397157,8.51587443723551,0.0117427753000622,0.229,0.00851587443723551,0.000851587443723551,8.51587443723551e-05
92,34.5593457627478,9.38073573212524,0.0106601446683484,0.38,0.00938073573212524,0.000938073573212524,9.38073573212524e-05
93,1.25622597647694,0.340988049544147,0.293265409546422,0.38,0.000340988049544147,3.40988049544147e-05,3.40988049544147e-06
94,0.99299876923597,0.2814873023069,0.355255811471638,0.452,0.0002814873023069,2.814873023069e-05,2.814873023069e-06
95,0.0715496298821654,0.010722018639729,9.32660195436175,0.0353,1.0722018639729e-05,1.0722018639729e-06,1.0722018639729e-07
96,24.8802618504913,3.72841385429447,0.0268210568643869,0.0353,0.00372841385429447,0.000372841385429447,3.72841385429447e-05
97,19.9644645223449,2.99176055967479,0.0334251348011855,0.0353,0.00299176055967479,0.000299176055967479,2.99176055967479e-05
98,27.9629865777229,4.19037336465065,0.0238642219434633,0.0353,0.00419037336465065,0.000419037336465065,4.19037336465065e-05
99,8.33584467937296,2.24459017991651,0.0445515626392519,0.368,0.00224459017991651,0.000224459017991651,2.24459017991651e-05
100,17.9008804750772,17.9008804750772,0.00558631739590836,70,0.0179008804750772,0.00179008804750772,0.000179008804750772
101,147.651107856173,35.3118987442904,0.00283190662513352,0.229,0.0353118987442904,0.00353118987442904,0.000353118987442904
102,157.224437487707,23.8876126180718,0.00418627016432554,0.0373,0.0238876126180718,0.00238876126180718,0.000238876126180718
103,40.3763086557957,6.1345019612028,0.0163012418338836,0.0373,0.0061345019612028,0.00061345019612028,6.1345019612028e-05
104,0.932911405381984,0.932911405381984,0.107191314655495,70,0.000932911405381984,9.32911405381984e-05,9.32911405381984e-06
105,1.35362073871219,1.35362073871219,0.0738759366934184,70,0.00135362073871219,0.000135362073871219,1.35362073871219e-05
106,0.0193337857715615,0.0029374440279868,34.0432018609512,0.0373,2.9374440279868e-06,2.9374440279868e-07,2.9374440279868e-08
107,11.778821481772,3.19722521123321,0.0312771210638079,0.38,0.00319722521123321,0.000319722521123321,3.19722521123321e-05
108,0.00722326769976861,0.00196067268978699,51.0029035039315,0.38,1.96067268978699e-06,1.96067268978699e-07,1.96067268978699e-08
109,0.00105165384332118,0.00028545930393462,350.312631683932,0.38,2.8545930393462e-07,2.8545930393462e-08,2.8545930393462e-09
110,0.478184259257921,0.478184259257921,0.209124407723472,70,0.000478184259257921,4.78184259257921e-05,4.78184259257921e-06
111,1.320369485789,1.320369485789,0.0757363761252359,70,0.001320369485789,0.0001320369485789,1.320369485789e-05
112,134.166994552648,20.3844214246604,0.00490570705524284,0.0373,0.0203844214246604,0.00203844214246604,0.000203844214246604
113,2.83730542044969,0.770153825343967,0.129844190484074,0.38,0.000770153825343967,7.70153825343967e-05,7.70153825343967e-06
114,10.9412115346433,1.66233332990854,0.0601564067812451,0.0373,0.00166233332990854,0.000166233332990854,1.66233332990854e-05
115,25.4342494730844,7.24944752640369,0.0137941546077523,0.462,0.00724944752640369,0.000724944752640369,7.24944752640369e-05
116,32.4658138481775,32.4658138481775,0.00308016304373696,70,0.0324658138481775,0.00324658138481775,0.000324658138481775
117,1.62655667731945,0.476140880365851,0.210021874036868,0.514,0.000476140880365851,4.76140880365851e-05,4.76140880365851e-06
118,0.839662925342506,0.839662925342506,0.119095409576657,70,0.000839662925342506,8.39662925342506e-05,8.39662925342506e-06
119,5.99747604764554,5.99747604764554,0.0166736805958996,70,0.00599747604764554,0.000599747604764554,5.99747604764554e-05
120,2.33965312124668,2.33965312124668,0.0427413786650199,70,0.00233965312124668,0.000233965312124668,2.33965312124668e-05
121,0.279671685770066,0.0818681110426552,1.22147682078432,0.514,8.18681110426552e-05,8.18681110426552e-06,8.18681110426552e-07
122,1.76574693090923,1.76574693090923,0.0566332571499968,70,0.00176574693090923,0.000176574693090923,1.76574693090923e-05
123,0.557323077584437,0.557323077584437,0.179429139079297,70,0.000557323077584437,5.57323077584437e-05,5.57323077584437e-06
124,0.247413290712442,0.247413290712442,0.404182005388812,70,0.000247413290712442,2.47413290712442e-05,2.47413290712442e-06
125,0.105314256053528,0.105314256053528,0.949539062870777,70,0.000105314256053528,1.05314256053528e-05,1.05314256053528e-06
126,18.0685657248465,2.74521509185268,0.0364270181585343,0.0373,0.00274521509185268,0.000274521509185268,2.74521509185268e-05
127,0.0745828928380881,0.0202446658757551,4.93957275529845,0.38,2.02446658757551e-05,2.02446658757551e-06,2.02446658757551e-07
128,6.92298634282122,6.92298634282122,0.0144446334353519,70,0.00692298634282122,0.000692298634282122,6.92298634282122e-05
129,0.34600675324096,0.0939195416477711,1.06474114167883,0.38,9.39195416477711e-05,9.39195416477711e-06,9.39195416477711e-07
130,283.306755570883,43.0437032391299,0.00232322018030021,0.0373,0.0430437032391299,0.00430437032391299,0.000430437032391299
131,1.15840469785239,0.305361988591908,0.327480183310051,0.338,0.000305361988591908,3.05361988591908e-05,3.05361988591908e-06
132,1.5301765317497,0.320068715183228,0.312432909735503,0.134,0.000320068715183228,3.20068715183228e-05,3.20068715183228e-06
133,0.502965174671645,0.132584446709298,0.754236280966337,0.338,0.000132584446709298,1.32584446709298e-05,1.32584446709298e-06
134,0.0614621977975811,0.0614621977975811,1.62701633822694,70,6.14621977975811e-05,6.14621977975811e-06,6.14621977975811e-07
135,4.67744366621899,4.67744366621899,0.0213791992241854,70,0.00467744366621899,0.000467744366621899,4.67744366621899e-05
136,0.182054824843608,0.0435398124276129,2.29674852564546,0.229,4.35398124276129e-05,4.35398124276129e-06,4.35398124276129e-07
137,0.191385322495305,0.0286799106933844,3.48676120609633,0.0353,2.86799106933844e-05,2.86799106933844e-06,2.86799106933844e-07
138,7.94053294201405,7.94053294201405,0.0125936131403588,70,0.00794053294201405,0.000794053294201405,7.94053294201405e-05
139,1.94504533285938,0.490890698211586,0.203711336076076,0.284,0.000490890698211586,4.90890698211586e-05,4.90890698211586e-06
140,0.031553313611192,0.031553313611192,3.16923925113621,70,3.1553313611192e-05,3.1553313611192e-06,3.1553313611192e-07
141,0.995875376085335,0.995875376085335,0.100414170689798,70,0.000995875376085335,9.95875376085335e-05,9.95875376085335e-06
142,10.9135518817335,2.61005992155325,0.038313296631324,0.229,0.00261005992155325,0.000261005992155325,2.61005992155325e-05
143,0.000353472977750265,0.000353472977750265,282.907057383752,70,3.53472977750265e-07,3.53472977750265e-08,3.53472977750265e-09
144,63.3681669941728,9.49599136705444,0.0105307593630447,0.0353,0.00949599136705444,0.000949599136705444,9.49599136705444e-05
145,1.09369354375675,0.163894664187972,0.610147990451411,0.0353,0.000163894664187972,1.63894664187972e-05,1.63894664187972e-06
146,25.1963322867436,25.1963322867436,0.00396883160858346,70,0.0251963322867436,0.00251963322867436,0.000251963322867436
147,0.0101357525558206,0.00275123310565837,36.3473381424254,0.38,2.75123310565837e-06,2.75123310565837e-07,2.75123310565837e-08
148,14.1678866260236,14.1678866260236,0.00705821571273162,70,0.0141678866260236,0.00141678866260236,0.000141678866260236
149,54.9683918277662,8.35152391830135,0.011973862612171,0.0373,0.00835152391830135,0.000835152391830135,8.35152391830135e-05
150,190.385207204882,28.9258346259126,0.00345711718583972,0.0373,0.0289258346259126,0.00289258346259126,0.000289258346259126
151,494.820392174185,134.313287228257,0.000744527976819271,0.38,0.134313287228257,0.0134313287228257,0.00134313287228257
152,35.2253302371283,35.2253302371283,0.00283886621720292,70,0.0352253302371283,0.00352253302371283,0.000352253302371283
153,33.6619796945732,33.6619796945732,0.00297071060309984,70,0.0336619796945732,0.00336619796945732,0.000336619796945732
154,709.329598284466,169.641632322517,0.000589477940237471,0.229,0.169641632322517,0.0169641632322517,0.00169641632322517
155,0.0412350851919897,0.00986168796261323,10.14025188985,0.229,9.86168796261323e-06,9.86168796261323e-07,9.86168796261323e-08
156,73.6679519520904,19.8365454115757,0.00504120036655397,0.368,0.0198365454115757,0.00198365454115757,0.000198365454115757
157,30.4916999860393,8.2766202102299,0.0120822264958346,0.38,0.0082766202102299,0.00082766202102299,8.2766202102299e-05
158,31.3216768325828,8.43397771204901,0.0118568015489462,0.368,0.00843397771204901,0.000843397771204901,8.43397771204901e-05
159,2.16954711151412,2.16954711151412,0.0460925690294,70,0.00216954711151412,0.000216954711151412,2.16954711151412e-05
160,14.0718673816571,3.81964606827507,0.0261804361484098,0.38,0.00381964606827507,0.000381964606827507,3.81964606827507e-05
161,0.380871552479145,0.0578670354828063,1.72809958494785,0.0373,5.78670354828063e-05,5.78670354828063e-06,5.78670354828063e-07
162,26.2996133201078,7.13872664449989,0.0140081004610319,0.38,0.00713872664449989,0.000713872664449989,7.13872664449989e-05
163,2.28178995154932,0.346679659405241,0.288450727601264,0.0373,0.000346679659405241,3.46679659405241e-05,3.46679659405241e-06
164,20.3179473090176,3.08697084414854,0.0323942158992378,0.0373,0.00308697084414854,0.000308697084414854,3.08697084414854e-05
165,17.9563668399593,2.72816835572698,0.0366546293926765,0.0373,0.00272816835572698,0.000272816835572698,2.72816835572698e-05
166,1.28797663864295,0.349606400514795,0.286035953154033,0.38,0.000349606400514795,3.49606400514795e-05,3.49606400514795e-06
167,0.017677073027503,0.017677073027503,5.65704513662495,70,1.7677073027503e-05,1.7677073027503e-06,1.7677073027503e-07
168,0.0187874433056132,0.0187874433056132,5.32270401955771,70,1.87874433056132e-05,1.87874433056132e-06,1.87874433056132e-07
169,0.185322914395478,0.0503037672352344,1.98792268444573,0.38,5.03037672352344e-05,5.03037672352344e-06,5.03037672352344e-07
170,1.50827366998689,0.229156851990653,0.436382325604991,0.0373,0.000229156851990653,2.29156851990653e-05,2.29156851990653e-06
171,232.633878066065,34.8611835024815,0.00286851993974564,0.0353,0.0348611835024815,0.00348611835024815,0.000348611835024815
172,55.4722875360238,8.3127599951137,0.0120296989277666,0.0353,0.0083127599951137,0.00083127599951137,8.3127599951137e-05
173,6.04383117238754,6.04383117238754,0.016545796391016,70,0.00604383117238754,0.000604383117238754,6.04383117238754e-05
174,0.0619206634363921,0.00934410579906723,10.7019336200134,0.0363,9.34410579906723e-06,9.34410579906723e-07,9.34410579906723e-08
175,126.521250334359,18.9597515268903,0.00527433072412218,0.0353,0.0189597515268903,0.00189597515268903,0.000189597515268903
176,2.21859873746353,2.21859873746353,0.0450734954056305,70,0.00221859873746353,0.000221859873746353,2.21859873746353e-05
177,1.98536031740964,1.98536031740964,0.0503686908230709,70,0.00198536031740964,0.000198536031740964,1.98536031740964e-05
178,2.0299864846858,2.0299864846858,0.0492614117159888,70,0.0020299864846858,0.00020299864846858,2.0299864846858e-05
179,9.49829074893725,1.44310575105201,0.0692949909783817,0.0373,0.00144310575105201,0.000144310575105201,1.44310575105201e-05
180,26.5802143539051,3.98315902150602,0.0251057011432575,0.0353,0.00398315902150602,0.000398315902150602,3.98315902150602e-05
181,131.483246032839,31.4452301638326,0.0031801325504374,0.229,0.0314452301638326,0.00314452301638326,0.000314452301638326
182,12.6537039755357,3.0262306867321,0.0330444074995439,0.229,0.0030262306867321,0.00030262306867321,3.0262306867321e-05
183,6.58678054041283,6.58678054041283,0.0151819237617612,70,0.00658678054041283,0.000658678054041283,6.58678054041283e-05
184,71.3408026011311,10.8390367529945,0.00922591206938872,0.0373,0.0108390367529945,0.00108390367529945,0.000108390367529945
185,265.73487421166,72.1306660983193,0.0013863728897733,0.38,0.0721306660983193,0.00721306660983193,0.000721306660983193
186,0.0856385268734565,0.0856385268734565,1.16769874086887,70,8.56385268734565e-05,8.56385268734565e-06,8.56385268734565e-07
187,0.0169537955847381,0.0169537955847381,5.89838419958423,70,1.69537955847381e-05,1.69537955847381e-06,1.69537955847381e-07
188,0.0560713562852559,0.0560713562852559,1.78344178962361,70,5.60713562852559e-05,5.60713562852559e-06,5.60713562852559e-07
189,0.0699870223782626,0.0699870223782626,1.4288363271054,70,6.99870223782626e-05,6.99870223782626e-06,6.99870223782626e-07
190,1.24990909396513,0.354314174286251,0.282235392364546,0.452,0.000354314174286251,3.54314174286251e-05,3.54314174286251e-06
191,143.990929274271,143.990929274271,0.000694488191054883,70,0.143990929274271,0.0143990929274271,0.00143990929274271
192,0.00106623099763616,0.00106623099763616,93.7883068694313,70,1.06623099763616e-06,1.06623099763616e-07,1.06623099763616e-08
193,0.272308151031916,0.272308151031916,0.367231019787871,70,0.000272308151031916,2.72308151031916e-05,2.72308151031916e-06
194,1.26031953408823,1.26031953408823,0.0793449576042193,70,0.00126031953408823,0.000126031953408823,1.26031953408823e-05
195,19.9983784672133,19.9983784672133,0.00500040541606645,70,0.0199983784672133,0.00199983784672133,0.000199983784672133
196,135.02031186035,35.5921130209625,0.0028096112175499,0.338,0.0355921130209625,0.00355921130209625,0.000355921130209625
197,104.352180558074,30.6797941116199,0.0032594742857849,0.523,0.0306797941116199,0.00306797941116199,0.000306797941116199
198,8.81954699365925e-06,8.81954699365925e-06,11338.4508378825,70,8.81954699365925e-09,8.81954699365925e-10,8.81954699365925e-11
199,151.604634067377,23.0337778755874,0.00434145021889726,0.0373,0.0230337778755874,0.00230337778755874,0.000230337778755874
200,527.05138205603,78.980908102619,0.0012661287696271,0.0353,0.078980908102619,0.0078980908102619,0.00078980908102619
201,478.220340516509,139.989129870123,0.000714341178438474,0.514,0.139989129870123,0.0139989129870123,0.00139989129870123
202,55.5695413424222,15.0837109494871,0.0066296682782429,0.38,0.0150837109494871,0.00150837109494871,0.000150837109494871
203,334.229274129118,90.7226808073699,0.00110226019678947,0.38,0.0907226808073699,0.00907226808073699,0.000907226808073699
204,125.236339654904,33.993959678128,0.00294169908262676,0.38,0.033993959678128,0.0033993959678128,0.00033993959678128
205,162.199177844128,44.0270957028317,0.00227132856264167,0.38,0.0440270957028317,0.00440270957028317,0.000440270957028317
206,55.2630615608035,15.0005205483047,0.00666643531989304,0.38,0.0150005205483047,0.00150005205483047,0.000150005205483047
207,53.3365279305688,7.99270726615644,0.0125114052936019,0.0353,0.00799270726615644,0.000799270726615644,7.99270726615644e-05
208,0.072240598738093,0.0108255632837045,9.23739461673348,0.0353,1.08255632837045e-05,1.08255632837045e-06,1.08255632837045e-07
209,0.0328370569007684,0.0049552591458579,20.180579270731,0.0363,4.9552591458579e-06,4.9552591458579e-07,4.9552591458579e-08
210,301.105890252671,75.993128902791,0.00131590844387942,0.284,0.075993128902791,0.0075993128902791,0.00075993128902791
211,0.00324854900492642,0.000486808988952944,205.419378584372,0.0353,4.86808988952944e-07,4.86808988952944e-08,4.86808988952944e-09
212,18.8987207917486,5.12983974406461,0.0194937863537946,0.38,0.00512983974406461,0.000512983974406461,5.12983974406461e-05
213,0.129653430418163,0.129653430418163,0.771286958451283,70,0.000129653430418163,1.29653430418163e-05,1.29653430418163e-06
214,0.185227093211003,0.0525066862089171,1.90451935210905,0.452,5.25066862089171e-05,5.25066862089171e-06,5.25066862089171e-07
215,0.0152689304461662,0.00432831356247297,23.103686587546,0.452,4.32831356247297e-06,4.32831356247297e-07,4.32831356247297e-08
216,0.00604264810477472,0.00164020712030436,60.9679099438637,0.38,1.64020712030436e-06,1.64020712030436e-07,1.64020712030436e-08
217,0.0314678505758922,0.00896918667720287,11.1492829393519,0.462,8.96918667720287e-06,8.96918667720287e-07,8.96918667720287e-08
218,0.122483827607362,0.122483827607362,0.816434315888324,70,0.000122483827607362,1.22483827607362e-05,1.22483827607362e-06
219,0.15891000561475,0.15891000561475,0.629286995574293,70,0.00015891000561475,1.5891000561475e-05,1.5891000561475e-06
220,0.146763342061628,0.146763342061628,0.681369057117878,70,0.000146763342061628,1.46763342061628e-05,1.46763342061628e-06
221,0.491887193168939,0.491887193168939,0.203298645276286,70,0.000491887193168939,4.91887193168939e-05,4.91887193168939e-06
222,0.719458240152199,0.719458240152199,0.138993473726627,70,0.000719458240152199,7.19458240152199e-05,7.19458240152199e-06
223,369.151978009636,100.20204590888,0.000997983614934734,0.38,0.10020204590888,0.010020204590888,0.0010020204590888
224,1034.27136460776,265.617579625194,0.000376481105434013,0.3045,0.265617579625194,0.0265617579625194,0.00265617579625194
225,22.2635088654416,6.04317265061356,0.0165475993789201,0.38,0.00604317265061356,0.000604317265061356,6.04317265061356e-05
226,10.0216268157001,10.0216268157001,0.00997841985528116,70,0.0100216268157001,0.00100216268157001,0.000100216268157001
227,0.0118137049229455,0.0118137049229455,8.46474502725832,70,1.18137049229455e-05,1.18137049229455e-06,1.18137049229455e-07
228,19.0110130585163,4.79800101125938,0.0208420131144891,0.284,0.00479800101125938,0.000479800101125938,4.79800101125938e-05
229,3.1659313794359,0.799018017259558,0.12515362337257,0.284,0.000799018017259558,7.99018017259558e-05,7.99018017259558e-06
230,4.51292320183686,1.13897192219587,0.0877984768994178,0.284,0.00113897192219587,0.000113897192219587,1.13897192219587e-05
231,6.88692700171346,1.73812319296095,0.0575333212311876,0.284,0.00173812319296095,0.000173812319296095,1.73812319296095e-05
