Index,Trad.RSD6,Reg.RSD6,Prob.1,Prob.2,Prob.3,Prob.4,Prob.5,Prob.6,Prob.7,Prob.8,Prob.9,Prob.10,Prob.11,Prob.12,Prob.13,Prob.14,Prob.15,Prob.16,Prob.17,Prob.18,Prob.19,Prob.20,Prob.21,Prob.22,Prob.23,Prob.24,Prob.25,Prob.26,Prob.27,Prob.28,Prob.29,Prob.30,Prob.31,Prob.32,Prob.33,Prob.34,Prob.35,Prob.36,Prob.37,Prob.38,Prob.39,Prob.40,Prob.41,Prob.42,Prob.43,Prob.44,Prob.45,Prob.46,Prob.47,Prob.48,Prob.49,Prob.50,Prob.51,Prob.52,Prob.53,Prob.54,Prob.55,Prob.56,Prob.57,Prob.58,Prob.59,Prob.60,Prob.61,Prob.62,Prob.63,Prob.64,Prob.65,Prob.66,Prob.67,Prob.68,Prob.69,Prob.70,Prob.71,Prob.72,Prob.73,Prob.74,Prob.75,Prob.76,Prob.77,Prob.78,Prob.79,Prob.80,Prob.81,Prob.82,Prob.83,Prob.84,Prob.85,Prob.86,Prob.87,Prob.88,Prob.89,Prob.90,Prob.91,Prob.92,Prob.93,Prob.94,Prob.95,Prob.96,Prob.97,Prob.98,Prob.99
51,-3.792277121,-2.977723605,1.275748985,1.218853147,1.072746799,0.859136113,0.800619191,0.794338988,0.787914898,0.779626238,0.77224457,0.762385616,0.751102257,0.734896813,0.71598718,0.687339323,0.640311717,0.599603161,0.552674243,0.497361777,0.452140007,0.404099875,0.35032541,0.305440101,0.300023654,0.293439832,0.28382135,0.274085009,0.260971523,0.244939915,0.225158256,0.200962438,0.179933809,0.157154096,0.1319053,0.110780767,0.087449403,0.062159643,0.041477637,0.020631864,-0.002879762,-0.029627353,-0.060799741,-0.093621063,-0.141192764,-0.181289971,-0.21200684,-0.236622995,-0.263406747,-0.299498524,-0.333901558,-0.374645728,-0.418048915,-0.456587308,-0.49530511,-0.533441189,-0.583980683,-0.6366329,-0.70025183,-0.776389011,-0.864805055,-0.972072687,-1.051757731,-1.206967087,-1.47215125,-1.904061247,-3.132198451,-3.587266795,-3.893918789,-4.252874348,-5.239803418,-5.595260044,-5.741644429,-5.831265067,-5.90408781,-5.971973472,-6.022295873,-6.065775442,-6.111563091,-6.150480505,-6.189330924,-6.225706744,-6.261052219,-6.303341941,-6.333433818,-6.363143429,-6.396855638,-6.426891183,-6.461719203,-6.494585876,-6.53189872,-6.569074599,-6.602494346,-6.645580143,-6.686296608,-6.726605582,-6.784044691,-6.849000729,-6.926520374,-7.017850345,-7.184156213
52,-4.559359347,-4.556302501,0.638404105,0.420324417,0.223798801,0.1038491,-0.019483313,-0.163924271,-0.306725652,-0.436873361,-0.599136968,-0.751876586,-0.950562623,-1.183071729,-1.451623957,-1.758153508,-2.039079802,-2.356841555,-2.783973731,-3.346026792,-3.636568408,-3.76202781,-3.867812226,-3.934704228,-4.002482733,-4.051873193,-4.092389335,-4.128552504,-4.152195769,-4.183515597,-4.210183668,-4.23328337,-4.256844497,-4.280811788,-4.301858212,-4.322336921,-4.341397903,-4.358085738,-4.374649392,-4.392521345,-4.410533847,-4.426184954,-4.441831631,-4.458939306,-4.474061761,-4.489675802,-4.504666597,-4.518691213,-4.533368336,-4.546441495,-4.560564747,-4.576412862,-4.590147172,-4.603663857,-4.617408834,-4.630378929,-4.643274892,-4.655463267,-4.669603506,-4.68355469,-4.695840538,-4.707963048,-4.721245481,-4.732141119,-4.745842107,-4.759469403,-4.773222163,-4.787499745,-4.800657185,-4.81399194,-4.828711813,-4.842541464,-4.856702511,-4.869916904,-4.886020715,-4.900501415,-4.914810185,-4.929025783,-4.944173458,-4.960147623,-4.976376949,-4.995206352,-5.012789698,-5.028151096,-5.04629158,-5.066079291,-5.087825632,-5.109179707,-5.132217833,-5.153569998,-5.178859669,-5.202966749,-5.234114086,-5.266094883,-5.299728303,-5.334366347,-5.381221059,-5.434127559,-5.502749169,-5.592054878,-5.771065878
53,-5.29639378,-4.755874856,-0.362240618,-0.526415637,-0.679211013,-0.805402547,-0.901385719,-1.002345487,-1.088467591,-1.186250198,-1.274760799,-1.354961455,-1.444316576,-1.524744393,-1.609900684,-1.711352798,-1.800532947,-1.889506415,-1.997032417,-2.09786525,-2.21363741,-2.372418401,-2.533925871,-2.709461246,-2.916068535,-3.144939684,-3.473973097,-3.773523782,-4.138774368,-4.466938699,-4.631966194,-4.755723416,-4.831067352,-4.888859819,-4.94170851,-4.998025784,-5.037134285,-5.076051472,-5.108930798,-5.147587769,-5.179174016,-5.208842474,-5.238864772,-5.263074805,-5.292944034,-5.320657055,-5.343695794,-5.367437629,-5.387142201,-5.407421333,-5.432045956,-5.456140942,-5.479365245,-5.503293934,-5.525645652,-5.546988959,-5.568158827,-5.592334127,-5.616088992,-5.640974526,-5.673625851,-5.702834812,-5.731160973,-5.756632868,-5.785605979,-5.812325865,-5.840776208,-5.865410257,-5.896251108,-5.925507474,-5.95185988,-5.977461318,-6.004696403,-6.035617701,-6.060868525,-6.091996792,-6.120739539,-6.146535503,-6.175759521,-6.203595027,-6.229246268,-6.255840405,-6.285278434,-6.308448365,-6.337007899,-6.364433145,-6.390627116,-6.420351299,-6.449228398,-6.4789277,-6.50955162,-6.539266025,-6.574589859,-6.612654049,-6.650470441,-6.69191877,-6.740265836,-6.797898066,-6.870243357,-6.962422739,-7.089768123
54,-6.280043419,-6.653212514,-1.522313666,-1.624084854,-1.735159834,-1.813209218,-1.893435757,-1.970992826,-2.033014717,-2.067388109,-2.101286454,-2.136338069,-2.171211772,-2.210392679,-2.251290495,-2.283224245,-2.32217698,-2.356863554,-2.39355467,-2.431810061,-2.475718115,-2.515767132,-2.551430555,-2.595074844,-2.628615208,-2.67115671,-2.710746495,-2.750892868,-2.793648054,-2.843197331,-2.895837975,-2.949458628,-3.009840188,-3.064337664,-3.13053768,-3.207960139,-3.296975143,-3.403770819,-3.529644705,-3.663209924,-3.873976368,-4.1515121,-4.576184181,-5.101229975,-5.334252333,-5.494505735,-5.588577681,-5.653576169,-5.707860789,-5.748950893,-5.791871603,-5.832241807,-5.87073031,-5.90342676,-5.941790409,-5.977666555,-6.008389681,-6.038472761,-6.070684039,-6.101802456,-6.129608866,-6.158861399,-6.189290085,-6.220549883,-6.249099149,-6.27803969,-6.311992077,-6.346938638,-6.378012517,-6.408722209,-6.446306562,-6.483501108,-6.533526473,-6.581107295,-6.632586342,-6.681062652,-6.74639271,-6.821719233,-6.91619836,-7.023501269,-7.140454006,-7.253091207,-7.336538166,-7.407825272,-7.469135501,-7.522638628,-7.568931439,-7.609108764,-7.6492812,-7.695494575,-7.739963571,-7.785755869,-7.826283906,-7.873778815,-7.929737706,-7.978331949,-8.0302745,-8.090157362,-8.170311183,-8.274404844,-8.455700362
55,-6.180259635,-6.653212514,-1.502538065,-1.596603267,-1.684553103,-1.75721419,-1.819272236,-1.877999746,-1.933009161,-1.992355147,-2.035465236,-2.066773075,-2.10329464,-2.136158107,-2.170745056,-2.199693522,-2.233267494,-2.267527177,-2.302537509,-2.334785462,-2.365882618,-2.401899533,-2.4465916,-2.489696845,-2.534583573,-2.568151251,-2.598783202,-2.632023012,-2.668043623,-2.712092961,-2.760315503,-2.805303063,-2.856913033,-2.905971514,-2.970694906,-3.036840485,-3.103284201,-3.163718166,-3.256928441,-3.338677818,-3.443484102,-3.634925417,-3.811897267,-4.242454317,-4.80508242,-5.050691069,-5.182603545,-5.277040996,-5.352719113,-5.412777933,-5.462368546,-5.503630272,-5.542906745,-5.588419335,-5.629186321,-5.662924722,-5.697116832,-5.730663992,-5.765296148,-5.798593305,-5.830705962,-5.865362551,-5.894350231,-5.922464843,-5.952657376,-5.982030621,-6.013334865,-6.042811618,-6.073244453,-6.110209255,-6.148894638,-6.179725593,-6.21229996,-6.253552353,-6.292496529,-6.339854704,-6.393493283,-6.446101875,-6.499865754,-6.56642862,-6.633584277,-6.7542186,-6.907573212,-7.078376899,-7.191716702,-7.289967028,-7.364343127,-7.437895377,-7.499538875,-7.560704354,-7.614476915,-7.668994665,-7.727138424,-7.774296458,-7.827161638,-7.88524949,-7.941589833,-8.012082777,-8.09225085,-8.213817323,-8.390551718
56,-6.482928788,-6.653212514,-1.689952038,-1.910617676,-2.050256039,-2.148507007,-2.240088795,-2.348189846,-2.451256064,-2.548645531,-2.644918811,-2.764203086,-2.884937683,-3.017216467,-3.154401845,-3.330046209,-3.58321277,-3.873407617,-4.28055866,-4.79710339,-5.212460873,-5.433508874,-5.548049102,-5.63595548,-5.697167196,-5.750988368,-5.793377861,-5.833003412,-5.865435164,-5.903243992,-5.934852532,-5.966515888,-5.993305606,-6.016127643,-6.039767358,-6.062531206,-6.081494936,-6.104322326,-6.127769161,-6.147300999,-6.166714183,-6.187978336,-6.205706357,-6.226031274,-6.245469443,-6.262681136,-6.278377232,-6.295096889,-6.313707917,-6.329854481,-6.346930088,-6.365439601,-6.382106861,-6.400946858,-6.418571222,-6.436183144,-6.453873703,-6.469205457,-6.486546791,-6.511318989,-6.530982484,-6.54764827,-6.565370782,-6.585861327,-6.602573794,-6.624643727,-6.645439336,-6.666960192,-6.692764463,-6.715709292,-6.74124784,-6.764833941,-6.79733602,-6.826248493,-6.859234276,-6.88859813,-6.92113191,-6.96141428,-7.007313873,-7.051243085,-7.097184095,-7.142557579,-7.187693942,-7.229631723,-7.274658639,-7.322987216,-7.360421915,-7.405093733,-7.445070844,-7.493913378,-7.540244583,-7.585085074,-7.628539579,-7.676104323,-7.728568238,-7.784186507,-7.846696546,-7.916385641,-7.982494919,-8.093561277,-8.251939465
57,-6.452326839,-6.653212514,-1.571788618,-1.749338469,-1.870355355,-1.988813708,-2.059944836,-2.122731078,-2.182832199,-2.243015361,-2.306892424,-2.367427481,-2.441642771,-2.515082399,-2.573590115,-2.643522673,-2.712361396,-2.791980022,-2.880115513,-2.977193439,-3.096103907,-3.246568641,-3.397236665,-3.67598093,-4.034886675,-4.538661372,-5.094044424,-5.346195986,-5.477209584,-5.57186366,-5.632696046,-5.689781044,-5.737877175,-5.776873077,-5.818354019,-5.851030155,-5.882343393,-5.910662553,-5.937611414,-5.964244162,-5.986777503,-6.011061997,-6.033801968,-6.057368782,-6.078990704,-6.101526786,-6.120971529,-6.144461615,-6.167280599,-6.186464926,-6.206671636,-6.22805312,-6.249234128,-6.267761127,-6.287613182,-6.311678825,-6.331965929,-6.353267124,-6.373334701,-6.392626572,-6.417432628,-6.438651418,-6.458409661,-6.483325815,-6.506380074,-6.528851079,-6.558980797,-6.586957314,-6.611563456,-6.640265949,-6.665889948,-6.696295354,-6.728688421,-6.75964818,-6.797435785,-6.838972417,-6.889317942,-6.940647086,-6.994310136,-7.065548133,-7.137343044,-7.201649306,-7.268699223,-7.324907611,-7.373988087,-7.419795334,-7.470443735,-7.513896527,-7.560680624,-7.599643959,-7.639421087,-7.685920781,-7.72998721,-7.77413173,-7.824368188,-7.877636655,-7.939082458,-8.002824062,-8.078292973,-8.177786935,-8.34350109
58,-7.008154825,-6.653212514,-1.752622334,-1.958492069,-2.080583859,-2.177372111,-2.260684528,-2.351373605,-2.442070037,-2.528304445,-2.601882846,-2.680617098,-2.766716449,-2.859253483,-2.960631826,-3.072242581,-3.186007339,-3.321792747,-3.482748256,-3.638948113,-3.865094034,-4.154451959,-4.464181674,-5.103384072,-5.73329291,-6.096864139,-6.352684079,-6.510906446,-6.611259903,-6.680138492,-6.735189726,-6.77928535,-6.819078409,-6.851799708,-6.882552506,-6.911894679,-6.938686003,-6.963535697,-6.985572421,-7.008812301,-7.031323668,-7.052430084,-7.072754013,-7.094311576,-7.112050993,-7.128199878,-7.146513319,-7.165319331,-7.183330625,-7.20268334,-7.219456664,-7.23739795,-7.252506997,-7.267089556,-7.282370762,-7.298072165,-7.314344641,-7.332893265,-7.349808913,-7.365667248,-7.383112501,-7.399258308,-7.416602717,-7.431795403,-7.449520702,-7.465622873,-7.481163853,-7.498769397,-7.515862689,-7.531796285,-7.548093866,-7.563979664,-7.580817161,-7.598889012,-7.616531386,-7.634706287,-7.651050189,-7.667806448,-7.684040063,-7.702883128,-7.722366693,-7.743348156,-7.761513842,-7.780927399,-7.802129758,-7.822264864,-7.843980028,-7.867113268,-7.891380505,-7.91254671,-7.94208386,-7.968393931,-7.996463938,-8.03141639,-8.068446159,-8.110788497,-8.156145059,-8.20512854,-8.270473098,-8.368197661,-8.525825577
59,-6.206593022,-6.653212514,-1.539869565,-1.671033477,-1.768466923,-1.854878685,-1.958188726,-2.04519477,-2.099563058,-2.156786758,-2.211132489,-2.270759597,-2.330853822,-2.384818039,-2.454554577,-2.53199975,-2.584867399,-2.644728086,-2.706978724,-2.77901392,-2.857668708,-2.92973402,-3.034521178,-3.144933247,-3.268731568,-3.431934309,-3.613628313,-3.875277971,-4.255456902,-4.707326466,-4.941848599,-5.096006459,-5.19131464,-5.27503105,-5.337228558,-5.382984123,-5.430791259,-5.471477905,-5.513024557,-5.547658418,-5.584864837,-5.611815922,-5.640470188,-5.669464756,-5.698821101,-5.730524029,-5.759431561,-5.791429634,-5.817730278,-5.844022604,-5.872989652,-5.895782903,-5.924760685,-5.951742336,-5.976905895,-6.00787059,-6.029811238,-6.057217594,-6.084481902,-6.110315342,-6.137698699,-6.162988662,-6.188396304,-6.216923366,-6.245128318,-6.273824028,-6.302209494,-6.33050336,-6.364588375,-6.394054965,-6.42274122,-6.452089571,-6.490484267,-6.52860476,-6.572764131,-6.62310916,-6.672910519,-6.732795671,-6.815021748,-6.901110611,-7.014832912,-7.133691927,-7.255761154,-7.341680549,-7.422979994,-7.481718411,-7.539916868,-7.600701493,-7.647577598,-7.698120099,-7.751937,-7.8029567,-7.847651296,-7.903020708,-7.956533498,-8.018613338,-8.078165438,-8.148289606,-8.222069801,-8.31535061,-8.481436543
60,-6.47050582,-5.698970004,-1.374203887,-1.722900544,-1.901387372,-2.032132559,-2.156608592,-2.281865849,-2.367675373,-2.453931705,-2.533887324,-2.615325005,-2.698613806,-2.76391081,-2.822850898,-2.881121387,-2.937246683,-2.991533396,-3.0420285,-3.095659169,-3.14294017,-3.186201046,-3.232454236,-3.274474874,-3.312642468,-3.348195319,-3.382055745,-3.420973413,-3.456668488,-3.491422753,-3.52644074,-3.56133408,-3.596787636,-3.633392725,-3.674276734,-3.707100176,-3.739985362,-3.774306744,-3.808432912,-3.841823274,-3.877435448,-3.914667189,-3.94807976,-3.983292135,-4.019420231,-4.055170899,-4.090799175,-4.13210041,-4.169184232,-4.206720214,-4.249421793,-4.297993459,-4.338665976,-4.383605058,-4.430169597,-4.480800876,-4.527701299,-4.587901599,-4.648537069,-4.703883317,-4.747157329,-4.805699894,-4.866653958,-4.929093578,-4.994263972,-5.048455416,-5.101025057,-5.172505252,-5.221464036,-5.277057657,-5.325771517,-5.373178714,-5.416194193,-5.455645999,-5.492527036,-5.533299139,-5.573090599,-5.611723278,-5.649676517,-5.683794105,-5.723958627,-5.765089352,-5.798785493,-5.838732585,-5.879559539,-5.917118816,-5.956160878,-6.000632441,-6.044949258,-6.088386735,-6.13816916,-6.183898588,-6.24061844,-6.310914982,-6.390058785,-6.461634379,-6.556314607,-6.642035937,-6.745188381,-6.876059512,-7.07601065
61,-4.927527366,-5.431363764,0.210897969,0.036086606,-0.111608515,-0.21672855,-0.294207963,-0.366457464,-0.436856267,-0.498843919,-0.57641537,-0.638986837,-0.704986983,-0.757774475,-0.806472371,-0.852887177,-0.904758741,-0.953812737,-1.010887505,-1.064488042,-1.114292173,-1.180640747,-1.235481072,-1.284030566,-1.341254313,-1.401065467,-1.471992084,-1.535219064,-1.603600473,-1.662387061,-1.74155069,-1.818989398,-1.905894069,-1.988911001,-2.071273548,-2.164493925,-2.26558672,-2.353783537,-2.448464971,-2.53475055,-2.633870493,-2.724529847,-2.824045779,-2.934205674,-3.031889167,-3.16128339,-3.269217834,-3.38822294,-3.504119705,-3.643186454,-3.766346599,-3.894670827,-4.021690318,-4.136401107,-4.242040944,-4.317026959,-4.381029506,-4.453946711,-4.509188129,-4.557925133,-4.60401431,-4.643375242,-4.687956628,-4.723726625,-4.755474446,-4.791574058,-4.820049491,-4.845534,-4.874475885,-4.90250634,-4.929771823,-4.956392082,-4.980282127,-5.002011424,-5.023906542,-5.044713213,-5.066431661,-5.089112672,-5.111871063,-5.134825495,-5.156340428,-5.178884771,-5.198544344,-5.223283794,-5.249238738,-5.274015561,-5.295871246,-5.320455893,-5.346059074,-5.375906173,-5.410698593,-5.44558378,-5.476440773,-5.512969631,-5.555402799,-5.592729285,-5.645423002,-5.706004423,-5.777798106,-5.88303663,-6.079162974
62,-4.923523818,-5.301029996,0.150102795,-0.002725673,-0.121391311,-0.235982848,-0.319733772,-0.385894813,-0.453982747,-0.53418874,-0.59135761,-0.649401625,-0.717949505,-0.768857328,-0.812995605,-0.864353294,-0.924905495,-0.982422655,-1.035103384,-1.092885897,-1.156159335,-1.214675234,-1.266505275,-1.324276532,-1.385171819,-1.448702827,-1.517955185,-1.586806392,-1.662071598,-1.74893483,-1.823848097,-1.900156565,-1.984141778,-2.071179969,-2.182796281,-2.292901122,-2.404414268,-2.503142252,-2.614224368,-2.737542919,-2.85329408,-2.977282107,-3.111086045,-3.227037373,-3.357423804,-3.522414644,-3.693132773,-3.828729354,-3.987175368,-4.091884744,-4.177683089,-4.254973469,-4.322627725,-4.38570079,-4.438458356,-4.494121581,-4.53877201,-4.578792678,-4.623280294,-4.658876584,-4.692377997,-4.722043989,-4.752414007,-4.781330571,-4.810581156,-4.838826933,-4.864061376,-4.890212964,-4.912289516,-4.935697022,-4.958887569,-4.980267324,-5.001108716,-5.023300443,-5.049085411,-5.070706847,-5.092969667,-5.113062588,-5.132202286,-5.155210494,-5.178944928,-5.201607915,-5.224753201,-5.248894944,-5.272583683,-5.296540803,-5.317893473,-5.344024829,-5.36871163,-5.395990097,-5.425675329,-5.463658399,-5.502383846,-5.542820468,-5.578133661,-5.622829731,-5.68227273,-5.747523826,-5.829626593,-5.923471174,-6.081386183
63,-5.416108807,-4.698970004,-0.124211433,-0.305230129,-0.476921648,-0.687398457,-0.779422685,-0.875951684,-1.009860269,-1.150834934,-1.233630175,-1.332850778,-1.401958281,-1.479863579,-1.564593537,-1.638671526,-1.712588,-1.803556924,-1.883918001,-1.960401066,-2.045476047,-2.132322879,-2.237899047,-2.334712391,-2.453638369,-2.590298145,-2.75395974,-3.015829059,-3.28575216,-3.649205463,-4.026783465,-4.37871674,-4.69022229,-4.840792122,-4.954567367,-5.037502814,-5.10411284,-5.154876075,-5.19167906,-5.231021968,-5.26020948,-5.293860455,-5.324530677,-5.349500144,-5.374253447,-5.4004811,-5.421206571,-5.441830511,-5.462501169,-5.482470318,-5.503311014,-5.522166888,-5.53949086,-5.556172547,-5.57644634,-5.592312504,-5.613378743,-5.628648086,-5.642922098,-5.660892556,-5.680154208,-5.693487901,-5.708354747,-5.724948505,-5.741477356,-5.757876077,-5.773796823,-5.792153435,-5.808310655,-5.823185556,-5.839543015,-5.852309915,-5.870647638,-5.888102215,-5.906370766,-5.925575517,-5.944027808,-5.96219321,-5.98005449,-5.997192694,-6.015943796,-6.038048021,-6.060319762,-6.080964919,-6.100716262,-6.122857251,-6.144386961,-6.168396508,-6.194331821,-6.218883282,-6.244790792,-6.276008141,-6.309082178,-6.34251321,-6.379977161,-6.421096989,-6.474022732,-6.533037767,-6.600042739,-6.708790365,-6.866834495
64,-4.154500635,-5.176091259,0.575102752,0.420561248,0.303913032,0.226721518,0.155035736,0.091525339,0.032304831,-0.020518884,-0.061041571,-0.110466684,-0.154061615,-0.195948833,-0.239962567,-0.294995309,-0.342843229,-0.391849267,-0.438710831,-0.495472421,-0.537066769,-0.583882316,-0.626447877,-0.680382682,-0.741332695,-0.802792632,-0.846597519,-0.900024127,-0.95604174,-1.01973936,-1.078705339,-1.147666152,-1.22419738,-1.303130497,-1.38795165,-1.46804657,-1.55706269,-1.658805621,-1.777385596,-1.882157421,-1.976837884,-2.071291616,-2.183342951,-2.277906935,-2.373848355,-2.48275061,-2.595722433,-2.702314583,-2.82637608,-2.94149384,-3.050742426,-3.148657384,-3.232907382,-3.329500245,-3.401468573,-3.481360033,-3.559970252,-3.639490569,-3.709231176,-3.774391442,-3.836344499,-3.89062516,-3.935421777,-3.982217261,-4.023172915,-4.060501188,-4.100478924,-4.133515156,-4.164964948,-4.193646481,-4.220814242,-4.247094839,-4.27402004,-4.299230189,-4.327523403,-4.348596062,-4.370549944,-4.39585626,-4.419158547,-4.445251963,-4.470433722,-4.494244863,-4.516880235,-4.545238178,-4.571019858,-4.597166346,-4.622424139,-4.649048565,-4.672951685,-4.701374632,-4.736463235,-4.767933794,-4.7999473,-4.838977371,-4.890360809,-4.944847432,-4.997798096,-5.069275523,-5.160815702,-5.31331862,-5.669788274
65,-5.412416917,-4.602059991,-0.511568599,-0.852939004,-1.049654567,-1.217816592,-1.362128951,-1.480888564,-1.603941983,-1.722598398,-1.844644092,-1.96726429,-2.087644168,-2.225475979,-2.410205996,-2.580921515,-2.78458152,-2.98398592,-3.160877253,-3.362489324,-3.623480753,-3.859018965,-4.052583332,-4.260982213,-4.465311741,-4.610086703,-4.733101881,-4.814535911,-4.881584319,-4.923270246,-4.971562133,-5.00384637,-5.038966422,-5.068119433,-5.096679135,-5.119645484,-5.145314067,-5.166035727,-5.18884043,-5.21063233,-5.231006892,-5.249427346,-5.266967658,-5.283715632,-5.302078879,-5.318181769,-5.335834593,-5.35053792,-5.365508175,-5.378979935,-5.392622496,-5.406504056,-5.420498909,-5.433636792,-5.448768883,-5.459510341,-5.471313765,-5.48377908,-5.497159197,-5.511956641,-5.525543623,-5.538574375,-5.550865696,-5.563456485,-5.576440041,-5.590553633,-5.602418045,-5.613388868,-5.627215906,-5.640331651,-5.653622926,-5.668854315,-5.68121751,-5.693767353,-5.708811467,-5.722069453,-5.734766893,-5.74897729,-5.763978514,-5.777747988,-5.79219788,-5.807393496,-5.823871815,-5.84346299,-5.86068196,-5.879298053,-5.898282774,-5.917200069,-5.93729086,-5.956072069,-5.979997431,-6.003930341,-6.031375363,-6.059128583,-6.090076663,-6.12947886,-6.172587619,-6.228095264,-6.301017756,-6.398685983,-6.568133831
66,-3.082476222,-3.278753601,1.644120302,1.49484501,1.371690608,1.262361885,1.179374178,1.131529991,1.075437044,1.022730839,0.97188293,0.911845923,0.855157597,0.806519227,0.738749809,0.682936393,0.620267641,0.560500827,0.503652377,0.44623452,0.373678001,0.290246881,0.194723952,0.095092849,-0.007359664,-0.119503102,-0.258144933,-0.429448424,-0.630084456,-0.898953207,-1.35878074,-1.868822562,-2.116751976,-2.249351514,-2.340297457,-2.420951606,-2.482581232,-2.530185292,-2.572532232,-2.614803424,-2.653150358,-2.69105169,-2.720404723,-2.753527901,-2.781648973,-2.807585842,-2.831620123,-2.859610817,-2.888942232,-2.918588442,-2.94589036,-2.973467455,-2.997786947,-3.023006876,-3.045154787,-3.068948841,-3.093824592,-3.12001013,-3.146258483,-3.174481715,-3.203220604,-3.231613216,-3.259068842,-3.285741032,-3.316433198,-3.347950767,-3.381668917,-3.416440683,-3.459316844,-3.500010457,-3.548011245,-3.597959665,-3.648826968,-3.720825301,-3.803314837,-3.885149946,-3.970585774,-4.046478888,-4.111148861,-4.168869108,-4.224029906,-4.268560333,-4.323865833,-4.360922558,-4.395525728,-4.429051355,-4.468679997,-4.499398779,-4.541506179,-4.578278612,-4.610124084,-4.650762708,-4.69132023,-4.729878049,-4.77026989,-4.825484092,-4.877165048,-4.931397326,-5.000434428,-5.095516169,-5.249894201
67,-3.251636355,-3.954242509,1.94427353,1.844560541,1.595944506,1.49377132,1.484831827,1.476403236,1.466608644,1.455573995,1.439931108,1.419661587,1.393636822,1.359243187,1.310816783,1.264301625,1.212103341,1.155410014,1.100250341,1.04580909,0.998017632,0.991629389,0.9831154,0.971451371,0.956620905,0.936960854,0.915918949,0.894408426,0.871277599,0.848595513,0.823907215,0.80338996,0.782106018,0.75824646,0.734134828,0.709027675,0.686226165,0.654724704,0.633486593,0.601521174,0.564481607,0.519386358,0.486544623,0.460781329,0.432881427,0.406808411,0.379175502,0.350397232,0.317213603,0.285135383,0.251507882,0.216029501,0.170688798,0.127418394,0.080471199,0.031144976,-0.02437366,-0.07442139,-0.140370144,-0.212271791,-0.290922075,-0.379844161,-0.477159683,-0.653214245,-0.826904906,-1.189142066,-1.86244948,-2.575978805,-3.5237456,-4.763116151,-4.96286845,-5.077702836,-5.157009375,-5.219741875,-5.273975157,-5.318370518,-5.359391219,-5.396840779,-5.433624508,-5.469142316,-5.509219177,-5.544899518,-5.573942413,-5.607788699,-5.638621502,-5.669493722,-5.701185615,-5.737365614,-5.769250298,-5.800472853,-5.831147197,-5.867681695,-5.90148579,-5.936688964,-5.976385247,-6.022745858,-6.075708044,-6.133123291,-6.20561122,-6.308071474,-6.471525561
68,-3.380903864,-3.954242509,1.963765619,1.70635127,1.555277245,1.541803478,1.527560393,1.512835202,1.49446782,1.468788463,1.429614631,1.380710322,1.328168775,1.266154938,1.217532438,1.144508955,1.077760798,1.059291621,1.052421127,1.043719583,1.034165817,1.021790411,1.005314143,0.986172462,0.960305409,0.934456316,0.909820298,0.888063664,0.865876739,0.84418543,0.823084297,0.798615408,0.77271126,0.745185124,0.718528803,0.694373254,0.666139996,0.628235678,0.594980219,0.557992923,0.533559507,0.511159194,0.485841179,0.460191332,0.434648331,0.407192352,0.375036314,0.342251767,0.312213136,0.278253236,0.246293548,0.209480641,0.173580926,0.140214612,0.096880551,0.048962944,0.007277221,-0.039804123,-0.096873292,-0.168119865,-0.232815587,-0.311352987,-0.390236749,-0.475509597,-0.63636878,-0.826455673,-1.0155967,-1.619394304,-4.801648839,-5.007606884,-5.126293869,-5.203495643,-5.262127955,-5.31981853,-5.363125701,-5.405896863,-5.444809095,-5.478817032,-5.509863704,-5.541058139,-5.573392382,-5.604030729,-5.636396615,-5.668167151,-5.699241939,-5.729688403,-5.758919175,-5.792146824,-5.820138965,-5.848902634,-5.881273611,-5.917342817,-5.957469292,-5.993265864,-6.029863326,-6.078781251,-6.128374355,-6.185354685,-6.271790524,-6.380294525,-6.550785871
69,-4.596261785,-5.230448921,0.18922582,0.028261394,-0.070670657,-0.160469209,-0.237265611,-0.301851966,-0.35962515,-0.420531732,-0.478113271,-0.528046046,-0.578213971,-0.623916602,-0.665284838,-0.706690826,-0.746441331,-0.783288892,-0.820952706,-0.855488662,-0.889715146,-0.928674947,-0.966364326,-1.003504772,-1.040337106,-1.076326788,-1.112857038,-1.156821689,-1.188156675,-1.227379013,-1.263304226,-1.2994409,-1.345068321,-1.390060474,-1.424769342,-1.460772877,-1.499021212,-1.536701187,-1.575308103,-1.618225368,-1.662256633,-1.705994858,-1.748245494,-1.798727763,-1.84622964,-1.888956903,-1.933349594,-1.976084333,-2.02258866,-2.073012822,-2.123213131,-2.174199811,-2.229685664,-2.280150332,-2.332171913,-2.392072116,-2.448306868,-2.502852016,-2.559239903,-2.610400262,-2.669918197,-2.726383842,-2.782205944,-2.839367898,-2.902026218,-2.961570932,-3.02819304,-3.10824262,-3.186579569,-3.253537579,-3.32374376,-3.401496567,-3.478828006,-3.574458041,-3.65770116,-3.747460308,-3.836371239,-3.939017623,-4.045176367,-4.147371505,-4.259716785,-4.358417219,-4.482187553,-4.627756883,-4.795155954,-4.94961906,-5.118828793,-5.324277689,-5.508094595,-5.711076517,-5.922465403,-6.12913275,-6.350166669,-6.576239,-6.772770218,-7.010246118,NA,NA,NA,NA,NA
