"","Dataset","X1.","X2.","X3.","X4.","X5.","X6.","X7.","X8.","X9.","X10.","X11.","X12.","X13.","X14.","X15.","X16.","X17.","X18.","X19.","X20.","X21.","X22.","X23.","X24.","X25.","X26.","X27.","X28.","X29.","X30.","X31.","X32.","X33.","X34.","X35.","X36.","X37.","X38.","X39.","X40.","X41.","X42.","X43.","X44.","X45.","X46.","X47.","X48.","X49.","X50.","X51.","X52.","X53.","X54.","X55.","X56.","X57.","X58.","X59.","X60.","X61.","X62.","X63.","X64.","X65.","X66.","X67.","X68.","X69.","X70.","X71.","X72.","X73.","X74.","X75.","X76.","X77.","X78.","X79.","X80.","X81.","X82.","X83.","X84.","X85.","X86.","X87.","X88.","X89.","X90.","X91.","X92.","X93.","X94.","X95.","X96.","X97.","X98.","X99."
"44",44,-6.67324152449457,-6.3182016308247,-5.67955542636651,-4.50122361338401,-4.25154987745463,-3.94799687692053,-3.77795269772097,-3.65592811989462,-3.53049445256813,-3.4456763452056,-3.3456375449134,-3.26583893430847,-3.20072892289365,-3.15682066768763,-3.11562079088186,-3.07142653690247,-3.03395676595039,-3.00630739661516,-2.97282002355022,-2.94073223812874,-2.91128246993671,-2.88249115488006,-2.86208404468286,-2.8347862598139,-2.81429814300212,-2.78802368316185,-2.76861830603458,-2.74502859110119,-2.72464400214737,-2.70676054762107,-2.68732533841915,-2.66718587683203,-2.64856838719808,-2.62289293388997,-2.60718571796396,-2.58887088614028,-2.56412647702106,-2.54956008607079,-2.53565652009509,-2.51760236899802,-2.486952116815,-2.47475662059864,-2.45653437843134,-2.43811703560372,-2.41567975340298,-2.39958177369382,-2.38242559083362,-2.3592276135206,-2.34153642792827,-2.32650319303995,-2.31124607949205,-2.29301762973612,-2.27267963313125,-2.25574167566998,-2.23581036466366,-2.22200361253476,-2.20055529014384,-2.18135003468545,-2.16587928691753,-2.1543295043464,-2.13942488713356,-2.12319095661799,-2.10780023541924,-2.09483418884396,-2.07863988195007,-2.06414342392245,-2.04651623387251,-2.03141867819278,-2.01121684108108,-1.99755741978624,-1.98463516657694,-1.96799997867447,-1.95041468761317,-1.93411295035864,-1.9203756272288,-1.90524033312276,-1.87897927050348,-1.86384830431504,-1.85269452169734,-1.83585288570401,-1.81592658579657,-1.80254255239492,-1.78075238235916,-1.76225499080439,-1.73910006542015,-1.71810749297734,-1.7011805312834,-1.68044959644614,-1.65435990983017,-1.62765040895583,-1.60446941988476,-1.58026028306901,-1.54092634987314,-1.51634836330606,-1.45775693973212,-1.40891264457791,-1.35525026777914,-1.28018370200437,-1.13302235741501
"45",45,-5.01771309883388,-4.85188490600831,-4.74670478141012,-4.65219617118132,-4.59106330097933,-4.53781721384893,-4.49421465082789,-4.45496881143163,-4.39178612723751,-4.34996763731605,-4.29759790082029,-4.22743571557473,-4.1870799956767,-4.15298293595655,-4.10923165010012,-4.0665140191821,-4.01639814405521,-3.97982593242989,-3.93156573034778,-3.89071517306548,-3.85604713736354,-3.82439472884933,-3.77646837151059,-3.75353908196413,-3.71996613342881,-3.69343091093031,-3.66310858560649,-3.63624642024435,-3.60640784062387,-3.58556358180437,-3.563798393969,-3.5398208547053,-3.51147314104771,-3.49784995500887,-3.47994140854349,-3.45986738335754,-3.43524019846902,-3.40565272074045,-3.38567693199978,-3.35725838630467,-3.33796007149162,-3.3280052340405,-3.31595279964557,-3.30083312862599,-3.28582654565789,-3.26923711651093,-3.24789505163293,-3.23159866940156,-3.20930550538055,-3.190027847201,-3.17426379888538,-3.15673662560066,-3.14348710094955,-3.12188933780777,-3.10198049232946,-3.08653762273605,-3.06624257925336,-3.04491412135192,-3.02497883818493,-3.01209566077123,-2.99373369093561,-2.97531502972949,-2.95453827054199,-2.92974279121204,-2.90978634745359,-2.88650012892787,-2.8636804520767,-2.84601038807717,-2.81810326178725,-2.77738929165623,-2.74647104629574,-2.71209296330325,-2.67675442645767,-2.63609383990035,-2.58934920275358,-2.55459072029864,-2.41298892232293,-2.2725910472978,-2.09525365998989,-1.79573366262318,-1.40160525478661,-1.0874082392917,-0.882858291381117,-0.550728646240991,-0.314931929526236,-0.154294931398353,0.0263490974541522,0.153158772644087,0.248396978818711,0.328895190368844,0.439654997093278,0.51681448401051,0.60782615780132,0.692839672851265,0.78349492076877,0.8642935035196,0.995267128368529,1.16772858669667,1.35657335907351
"46",46,-6.53869260117049,-6.40948630010513,-6.30070071717869,-6.21499528022103,-6.13508380977571,-6.0991991705452,-6.05782409982035,-6.00690367726745,-5.97517151902704,-5.93157261985809,-5.88979727118961,-5.84988230264733,-5.81341954665057,-5.79223873602106,-5.75700412509047,-5.70449300003069,-5.66888577441249,-5.63824420114278,-5.60923332804879,-5.57228590367036,-5.53919472143317,-5.49069921539378,-5.44444969881151,-5.40828346340142,-5.35628258761663,-5.30706748576115,-5.2523543445993,-5.18499000316355,-5.04760218563574,-4.86981272349445,-3.72852296211381,-3.33408139699527,-3.05595858675708,-2.75378792878593,-1.86557454811502,-1.26404589402477,-1.05289211508427,-0.853001711630009,-0.694460403509221,-0.497458301658999,-0.40620891866942,-0.337010450606962,-0.269758822143089,-0.215907082048539,-0.160699760216833,-0.107800412571998,-0.0702564654865692,-0.0228472816980308,0.000885233016891578,0.034972832961976,0.0756849706118276,0.101979642980342,0.15010570375331,0.189154826517243,0.227707922863228,0.261470355518234,0.291993536585092,0.318992667990484,0.345365478426169,0.361462295251839,0.398958558410525,0.422584105079044,0.451584883670948,0.473717676674467,0.495123500880545,0.522910974063148,0.544754053798043,0.565319502964066,0.585844000990173,0.610689865808252,0.633095123425952,0.6535043986325,0.678170400795599,0.706816562346458,0.740383159604723,0.759265392877118,0.779076875647898,0.79387420420602,0.824393391038536,0.852607193959135,0.876157046350845,0.905260523629727,0.93653660967418,0.95352019658259,0.9755295206607,1.00014606726263,1.02669209299596,1.04980187770661,1.07868924626716,1.10927504426404,1.14209860907399,1.16284798826864,1.18830004932101,1.23532655119003,1.2605390220524,1.32799129404533,1.39923762499676,1.47762825916237,1.57925201090179
"47",47,-5.79193422006766,-5.58627485979048,-5.49143094750085,-5.43255738360934,-5.39249720186368,-5.3391994420617,-5.28593693725427,-5.24861902252787,-5.22372449547859,-5.19925429776578,-5.17241464036253,-5.14920411909766,-5.12337042169193,-5.11079133198781,-5.08990247487044,-5.05978514716863,-5.0283158725134,-5.01301473493006,-4.99300697683758,-4.97577698368965,-4.96332794822902,-4.94901241843735,-4.93413108060174,-4.91292814210248,-4.8984255551128,-4.8853106727297,-4.86713303981145,-4.85184065864221,-4.83695941061362,-4.82280209524448,-4.80927759748104,-4.79442180472603,-4.78534046165931,-4.77105245309995,-4.75667942798062,-4.74184370791412,-4.72401633800639,-4.70909395130674,-4.69604641564064,-4.68620443033753,-4.67416588024003,-4.66313930307367,-4.64936506636391,-4.63778201101247,-4.62628655929972,-4.61771672865614,-4.60466157047494,-4.59254000128938,-4.58353244702257,-4.56685932467145,-4.55081493434937,-4.54076728805425,-4.52555973092662,-4.50834988773439,-4.49439835437451,-4.47916202321719,-4.46035546172538,-4.44823852782264,-4.42690804468621,-4.41074830157555,-4.39055212966548,-4.37475840552362,-4.35792058298793,-4.3436945684139,-4.32780060619537,-4.30814315651187,-4.28617316038007,-4.2636021435197,-4.22579607962356,-4.20216694519593,-4.17536504546245,-4.14647472961813,-4.09241231838177,-4.05768526819547,-4.01584762460892,-3.95705900748962,-3.91337323116788,-3.82971005716069,-3.71804064232078,-3.60700979381823,-3.23714881133836,-2.96276229276696,-2.34259325228516,-1.97035090787941,-1.82100133442093,-1.49286052805451,-1.30108790721135,-1.00769055531769,-0.861044425316027,-0.688815025284039,-0.554255987339882,-0.420417400572969,-0.281226056267533,-0.144045210369117,-0.0627636642233672,0.0760963646670022,0.236594661944164,0.387408367606525,0.658872613546467
"48",48,-6.15298205831183,-5.9695896564648,-5.89723394993336,-5.82572947388041,-5.74594037244447,-5.69108935085938,-5.63819929210395,-5.6093924726315,-5.56519529899025,-5.52947178060299,-5.49667211098477,-5.45491991045026,-5.4114188923786,-5.37920281911476,-5.35547333138669,-5.33177833709742,-5.30655008696096,-5.27107997347999,-5.24604190351625,-5.22540208123931,-5.19912367119604,-5.17572729440083,-5.14414009787127,-5.11663226656096,-5.09214721052915,-5.06330698137278,-5.02237025847508,-4.99611970175156,-4.9686604409759,-4.95280214212522,-4.92117466985949,-4.88525702897488,-4.82785092711815,-4.80391059135853,-4.78195421731663,-4.75845591098129,-4.73107226124577,-4.70906635996042,-4.68691184511396,-4.65986834196608,-4.64070457098984,-4.61979454851594,-4.58455265354065,-4.56822942661527,-4.54822264358129,-4.52528253711891,-4.50423604983352,-4.46781317507723,-4.44472339018844,-4.42249802860396,-4.40022279802491,-4.37547559210525,-4.35422149487303,-4.33558619516582,-4.30444395723104,-4.27968369456089,-4.25942727059905,-4.23151816283498,-4.20092092708443,-4.16808768562536,-4.13037037486585,-4.10069697181173,-4.07535621947447,-4.03116864365784,-3.99771776791325,-3.94449753205425,-3.88202089743008,-3.75753717012318,-3.65751702045447,-3.56932774689736,-3.23665645281293,-2.83759754824107,-2.47671974087953,-2.21802490217133,-2.07622170179253,-1.90780193669536,-1.7404324640162,-1.64118403740394,-1.46684228001845,-1.34231196505374,-1.24870955093843,-1.10566776694194,-0.994186859038178,-0.890822064749721,-0.829413390354815,-0.773741202597427,-0.707837606584362,-0.620814228194687,-0.513668145288833,-0.446125009227659,-0.34828286498471,-0.290746500904802,-0.196070374695937,-0.0884116985116339,0.00753351786743293,0.09941354840314,0.211590205095254,0.326209790477971,0.482115093749317
"49",49,-7.62921208679272,-7.45515468220804,-7.3619529347937,-7.30449610709929,-7.23905617034729,-7.20211121079699,-7.15010108435917,-7.09110764791684,-7.03224694713454,-6.99813163472344,-6.94714236191958,-6.91397333550017,-6.85661745395751,-6.79047243544916,-6.74511527267766,-6.69837586696877,-6.62586608846871,-6.54752747016057,-6.4586946511585,-6.35293082727755,-6.25102126654952,-6.11794293902253,-6.02844486942062,-5.93450080586198,-5.87974240835141,-5.81144663051747,-5.78607979405111,-5.74813474054312,-5.72724229583537,-5.68805482090614,-5.63389651504804,-5.60355895089649,-5.56822273663916,-5.53788467837037,-5.50249625886579,-5.47480520325166,-5.46046288760034,-5.42978804847012,-5.40834045603269,-5.36894249086668,-5.34041685455174,-5.31479426776312,-5.28769480790157,-5.26189561599737,-5.21932171881549,-5.18492890786845,-5.14932887802303,-5.11084772163795,-5.0799400247772,-5.05054037136876,-5.00768227104622,-4.95111372968234,-4.90385560028688,-4.82943455793498,-4.70575491995265,-4.36065181692856,-4.02778968523793,-3.53442831903164,-3.25739833511926,-3.12211490676255,-3.02761269221135,-2.85878321784666,-2.73395838728749,-2.65559156419368,-2.57650982658978,-2.49542306096017,-2.44045893070643,-2.39210948265266,-2.32845562579787,-2.2898090350576,-2.20817867756325,-2.17785009667253,-2.12556373220937,-2.08903526679283,-2.05457566091648,-2.02715342875099,-1.98354810125165,-1.93167476027611,-1.88905946370112,-1.84909765432151,-1.80477347932359,-1.77977775837941,-1.74619137272053,-1.71297238341018,-1.66768274826557,-1.6273322773096,-1.59682453249194,-1.56234959567706,-1.53203960843221,-1.5032185253748,-1.45836509428087,-1.41987510149831,-1.36371869896036,-1.3206766282601,-1.26462781086884,-1.20797938704055,-1.12638583592159,-1.04376264680113,-0.896726114755418
"50",50,-7.54921328392561,-7.36390582145208,-7.23382110705477,-7.16650192369791,-7.07799697072708,-7.00468540385485,-6.95817641790364,-6.90510093072991,-6.8460665415694,-6.80210911557694,-6.74828050521044,-6.69634075309347,-6.64578899939713,-6.57196578673959,-6.49542696458556,-6.40681928927553,-6.29072263944852,-6.10139430360468,-5.99374931919097,-5.85531072087708,-5.79879989649207,-5.72643640289432,-5.66942089659685,-5.6268396837674,-5.5747360731037,-5.54926366139151,-5.49468910036225,-5.46947291732297,-5.43605480871121,-5.39570788708478,-5.3718240442258,-5.33822091409655,-5.3091541772699,-5.27882098878829,-5.25881943122841,-5.2296609690326,-5.19681381544995,-5.1739965816497,-5.12644287965949,-5.09557073208923,-5.07409638682582,-5.0387194770082,-5.00858954819879,-4.97844230405,-4.95125971810211,-4.92563733940631,-4.89129947704941,-4.85033231596248,-4.79753078574907,-4.74396453382253,-4.69355961517784,-4.64177483663633,-4.56505416856941,-4.46426380244807,-4.36381403495322,-4.18650112715679,-3.98131208333507,-3.62378857895472,-3.26516050673069,-3.054217325114,-2.9493308804021,-2.80727333279219,-2.68811778503472,-2.58915231460946,-2.50325679418817,-2.45513127709511,-2.3939574718439,-2.33255999826646,-2.28730735772865,-2.22071678248164,-2.15838609491124,-2.11256139216156,-2.07044766400342,-2.03124195274446,-1.99759355644497,-1.96496270493827,-1.91969742502225,-1.88736868098184,-1.83427991612003,-1.77992583229468,-1.75478421732911,-1.72068967270711,-1.67574599578672,-1.6541302515105,-1.62372513409207,-1.58274147588991,-1.54474486635869,-1.51282642413097,-1.47511935795082,-1.43984783256186,-1.39857035163986,-1.35750504944565,-1.31993992425916,-1.25749117838778,-1.19734621293907,-1.12138727439387,-1.06678043573365,-0.96508267200221,-0.863093799106541
"51",51,-7.48770510017819,-7.34782698848044,-7.25744638944732,-7.19404600111877,-7.12504570302662,-7.07308320787127,-7.03117342085381,-6.97235890129009,-6.91634806095798,-6.85985612375771,-6.82942863347572,-6.79359794826833,-6.75484243602513,-6.70881116112907,-6.67974073568122,-6.62953546881166,-6.59903809303347,-6.55409161461005,-6.49733724065095,-6.45004813315611,-6.39801036967049,-6.33517866785024,-6.29005637886709,-6.24256542832792,-6.19725842713044,-6.13918778556439,-6.08942688453366,-6.06741366343293,-6.0363339946643,-6.02052980404075,-5.99713347483314,-5.96662262625032,-5.94554055353862,-5.91632848129021,-5.88999321574777,-5.86638441937225,-5.83063545119103,-5.81714637740449,-5.7930771410617,-5.77585918667176,-5.76210714873483,-5.74339909047627,-5.72569304904758,-5.70937073123594,-5.68392798872062,-5.66513295801881,-5.64582354486237,-5.62739619367726,-5.61278926957884,-5.59567353237003,-5.57113957849839,-5.5543248660767,-5.5369987987426,-5.51963818947345,-5.50189090483081,-5.47806622035748,-5.46799588834578,-5.44889911076782,-5.43062535771549,-5.40618726568978,-5.38125275247382,-5.35819367736832,-5.33028280299908,-5.30168478535875,-5.28123099986867,-5.2590777542654,-5.23871041590754,-5.21427429659442,-5.1828868729403,-5.16033310552797,-5.14134569198094,-5.1056300905965,-5.06936555938954,-5.03252952495961,-4.97678586345748,-4.91654526056543,-4.85210001852401,-4.72802964666081,-4.57392058848624,-4.16303735105441,-3.58592352962311,-3.31363616382747,-3.05929624946482,-2.82408673274117,-2.69273512613028,-2.5501749657405,-2.43424320035329,-2.29845112020465,-2.18389315444664,-2.11382705367091,-2.03570730461711,-1.92294210512263,-1.8104204447641,-1.72396927308424,-1.63247179994082,-1.54196388062661,-1.40871639049181,-1.32199086253297,-1.14774591735211
"52",52,-7.49332389444962,-7.36332841961951,-7.25087566019294,-7.17770509202316,-7.1426967230944,-7.09640344048101,-7.04978410952235,-6.99421642910588,-6.95145367563858,-6.89185286077578,-6.85167305749536,-6.82367430421696,-6.79091109560988,-6.74476771155016,-6.7016726651294,-6.6705427607975,-6.61274298437494,-6.55803209865365,-6.51011563569547,-6.43754806368165,-6.36913902186912,-6.31973197420217,-6.26745701977778,-6.18743893691177,-6.14679385448765,-6.09379957394454,-6.05279568845145,-6.01299500857155,-5.98344703347947,-5.95928458857113,-5.92122393525035,-5.88856427446279,-5.85325507920782,-5.83193030269366,-5.80055977683969,-5.76767028187419,-5.74425649380338,-5.72300323518984,-5.70512974624373,-5.68208448249054,-5.66304229670246,-5.63029617687125,-5.6038746746557,-5.58337886161879,-5.56435463947892,-5.54162334634377,-5.52558137797613,-5.51106927514234,-5.4901287652656,-5.47110052316691,-5.44714635864405,-5.42510585936591,-5.40876495889886,-5.3881360076235,-5.37334792221015,-5.34844962511383,-5.32129380416862,-5.29978962013961,-5.28654106954253,-5.26370642423943,-5.23795988919633,-5.21442442317788,-5.18647470695363,-5.16154257884159,-5.13186104095676,-5.09418692682097,-5.04731537227347,-5.00687119294878,-4.96429750364209,-4.90995165439439,-4.86037221337169,-4.78776680867107,-4.63903213594594,-4.4372263881488,-3.96923483960591,-3.51898742910597,-3.2237406876876,-3.00266476008512,-2.84325604967724,-2.68324370003978,-2.56672864418506,-2.4261981610429,-2.34588976130338,-2.28795788548395,-2.19507525048461,-2.09937857233075,-2.0256970406236,-1.94400034087369,-1.90023927854305,-1.83632615358374,-1.76292909972045,-1.68927005447603,-1.60404792704691,-1.53561556105137,-1.47909043124081,-1.35763642237772,-1.3014168309132,-1.17444175548977,-1.05287436137434
"53",53,-7.79539041418226,-7.61472624236311,-7.5461963177959,-7.43529898895515,-7.3800804223475,-7.33998340504312,-7.30059936295783,-7.2579416619435,-7.22992544967109,-7.20623499111554,-7.17964151417512,-7.1458555210108,-7.12250797402701,-7.10291805546747,-7.0860918668933,-7.06669122341306,-7.04397918238513,-7.03002748484714,-7.01005194082001,-6.99205945099278,-6.9798280016423,-6.96260934156783,-6.93833130779561,-6.91827823529249,-6.902880094035,-6.8874192505619,-6.86965434152536,-6.85570644335655,-6.83635462970334,-6.82070783681704,-6.8037934847184,-6.78121792551047,-6.7694968184527,-6.74984907799036,-6.73451631010498,-6.72086312081705,-6.70641897309003,-6.68347262761928,-6.66941704603996,-6.64974222400183,-6.63450497163596,-6.61842928943978,-6.604602755557,-6.58528552194688,-6.56347133603023,-6.54808468871244,-6.52279901775918,-6.50623734559185,-6.48897787227477,-6.47279669058393,-6.46196489495836,-6.43924383770771,-6.42507695592421,-6.40733567893214,-6.39182970392123,-6.37334609888963,-6.35107822352492,-6.33454793284611,-6.31333009555933,-6.2938118500229,-6.27794223953186,-6.24956130880665,-6.23758869994975,-6.21291806711091,-6.18504666265099,-6.16038545081342,-6.11948391774174,-6.09558193299815,-6.06225137531675,-6.02771448569749,-6.00038782261325,-5.95231998017059,-5.88613429939575,-5.76574519686873,-5.61977105435813,-5.04356906441097,-4.45917094867775,-3.90066009325025,-3.53373619373001,-3.22498136347739,-2.95763371354135,-2.78984985514971,-2.63247219588774,-2.54059321347223,-2.44225448087037,-2.30523129014551,-2.223032210758,-2.128890866502,-2.07776976757756,-1.99345703176034,-1.93925758013965,-1.89128871220897,-1.79702868637519,-1.71386879315126,-1.64492383451724,-1.58331120171667,-1.49528132876138,-1.36878672141194,-1.20375853382475
"54",54,-7.7077539050744,-7.50578507230681,-7.41483953219841,-7.33502688427817,-7.26276992341874,-7.2022617827007,-7.1496505853339,-7.10428355853071,-7.04717069535582,-7.00799254844587,-6.964497473934,-6.92322953372593,-6.86955217017794,-6.82663302579927,-6.77744636637788,-6.68456633688043,-6.63423055121252,-6.57528877684931,-6.46461089014988,-6.3458142611532,-6.22735172256735,-6.1559610466639,-6.06764881328107,-5.96724450181743,-5.89565425852662,-5.84444172666122,-5.7942708594692,-5.74921770647573,-5.71249794911816,-5.68209465622555,-5.65157445760082,-5.6173268611094,-5.57601330455654,-5.55225218188541,-5.52026521396487,-5.4914911319882,-5.46234759680537,-5.43287903777757,-5.40817856082394,-5.3662576473257,-5.34430513785234,-5.32473934625986,-5.29368145731206,-5.27095217952044,-5.2478068930885,-5.21613285103592,-5.18671674746464,-5.15628209828848,-5.1324851428353,-5.10604801403791,-5.08495745897919,-5.06719477080956,-5.04125429040283,-5.01919091959424,-5.00211574186386,-4.97346299097827,-4.93565534916673,-4.90374823219436,-4.88327975642976,-4.85433887943927,-4.82103322952222,-4.76319147772985,-4.706073970481,-4.64525927390367,-4.5897147673862,-4.52298506774379,-4.44857421339814,-4.32972393463367,-4.14335475630954,-3.90807008812094,-3.52903101705429,-3.17563693017206,-2.98902560029036,-2.84104062041154,-2.68057345036454,-2.5585950710094,-2.4608337243337,-2.38959367500272,-2.30525939133833,-2.22876877874898,-2.15831714698252,-2.09545803848883,-2.05592572004312,-2.00939840296875,-1.94271552005045,-1.88539532273916,-1.83924861158574,-1.76977882070015,-1.7237920127558,-1.65075589573198,-1.60593687744874,-1.54986027611331,-1.47768098288088,-1.39435398419198,-1.32725642050337,-1.25544070280822,-1.18713341774537,-1.1064212275911,-0.946990687935901
"55",55,-7.01284903130733,-6.81722178854859,-6.66861877235883,-6.54647829335616,-6.45676820420823,-6.37709874733575,-6.30557870826678,-6.25893129107236,-6.20419962158194,-6.15583204923374,-6.09493971836871,-6.04611727213626,-5.99363154359669,-5.94207719993723,-5.87066559608055,-5.82460518024055,-5.77528157492433,-5.7418124556737,-5.70621747383357,-5.6742279694849,-5.62904958510914,-5.59125000178797,-5.54055161624897,-5.50718448275784,-5.46559568703634,-5.43379088634278,-5.36917697229574,-5.3329746292888,-5.28503223233095,-5.23441487324599,-5.16957392595977,-5.12294407340199,-5.0856195381205,-5.02312682781809,-4.97436163687824,-4.91167751891687,-4.85232520823893,-4.79134132779949,-4.75846682657483,-4.69825315069853,-4.65518082580218,-4.5910290275622,-4.54282289374873,-4.50428587336961,-4.45167882072273,-4.42842131749546,-4.38666719995452,-4.33712654745247,-4.30787921111231,-4.26862379936203,-4.2385926275236,-4.22318445460356,-4.17833543982452,-4.14097363281198,-4.10632456356962,-4.06846177841388,-4.03136348604536,-4.00566993470827,-3.96850385387058,-3.94673998437654,-3.91603380477044,-3.88789524577924,-3.85380727681598,-3.8225127826413,-3.79036662957914,-3.74996686437068,-3.71145354851335,-3.67932115810131,-3.65249776663313,-3.61492626916882,-3.58053476876475,-3.54580723101167,-3.51923545217516,-3.48659856087959,-3.46358782312161,-3.44224055677994,-3.40341528734833,-3.35348164864259,-3.32578555876174,-3.27273565086351,-3.2333285548653,-3.19861951345591,-3.15180555568205,-3.10135725261518,-3.04743455602474,-3.01086918433485,-2.95808286430834,-2.8852743958421,-2.83602235536923,-2.78981439729764,-2.70761878237359,-2.63853344693788,-2.54201041148717,-2.44858386272065,-2.34685435788081,-2.16109070821905,-2.01855726074457,-1.76825284084313,-1.3679855006938
"56",56,-6.20014312470229,-5.89344581095609,-5.7711894985602,-5.7075296652371,-5.62697762175949,-5.58838218215007,-5.55821720634252,-5.52194520018293,-5.45953796296282,-5.4276026438871,-5.40099878636802,-5.36616122559378,-5.34339634406165,-5.31902460674296,-5.28940755977979,-5.26065660227565,-5.23338691911687,-5.2074669330137,-5.18465880575837,-5.15350067121368,-5.13095921653609,-5.11406965336886,-5.09305753044954,-5.06998503355663,-5.04295579185784,-5.01624123797958,-4.99156563431223,-4.97033000272508,-4.94250143310602,-4.92593567399485,-4.89840601542392,-4.87285200405486,-4.84894993380142,-4.8285240097712,-4.79859965113618,-4.77054667509596,-4.73487209914311,-4.69632617055167,-4.65395275189096,-4.59851101588986,-4.55396468053202,-4.52974875861304,-4.48887357553115,-4.41822935200361,-4.3529568431901,-4.27116270652986,-4.21445462677311,-4.13763429095135,-3.98752984420643,-3.87369988171253,-3.72310449362971,-3.54461549274757,-3.42210256271021,-3.33005133099081,-3.22127643675979,-3.12113264969891,-2.99866908457569,-2.91910870729199,-2.79369203200477,-2.6510648177581,-2.47204535627034,-2.3882960176301,-2.30105639231854,-2.22419981677374,-2.11849718339346,-2.03564530128264,-1.95746149559113,-1.88076863100713,-1.84044370993226,-1.7732313222424,-1.71703320585539,-1.66347063634294,-1.6042997527879,-1.55529977976145,-1.49890265399745,-1.45585120214461,-1.38052207488027,-1.31068915855639,-1.25002236003506,-1.21003504013591,-1.15889302764895,-1.10490764196792,-1.05520784737477,-1.01443911580969,-0.967507375810708,-0.921320961965112,-0.861207385965685,-0.808381966896276,-0.742468738012677,-0.706700715927184,-0.654967981901837,-0.59088423408802,-0.512397044572372,-0.433517352471395,-0.364862290112985,-0.305552790305426,-0.172711284047021,-0.0394448095115861,0.15235008846268
"57",57,-6.16571874620137,-5.89857239210445,-5.79164487682421,-5.73340516229273,-5.66406555942276,-5.6104861986885,-5.5513178850741,-5.50877710315718,-5.47447472245771,-5.44014001460448,-5.41315254767559,-5.38129947289216,-5.35641012187314,-5.32660280700729,-5.30309790843176,-5.27193788808149,-5.24394268942617,-5.21963652026555,-5.19146452523459,-5.17282219354437,-5.16267324531975,-5.14520580247331,-5.11160453993044,-5.08525520951708,-5.06282235293673,-5.04209761131289,-5.01401431106657,-4.99339764193508,-4.97449369494568,-4.94914122653558,-4.91994029022739,-4.8899350553347,-4.87312080171591,-4.84401835336023,-4.82059049604797,-4.78922073248974,-4.75378868806138,-4.71475529986819,-4.68548854959612,-4.63549696526073,-4.60172427552456,-4.56419464343106,-4.52242394623249,-4.4866477790322,-4.44870553006139,-4.40125447540465,-4.36100590155541,-4.28635307763198,-4.19645938097347,-4.08153145384068,-3.94726418471641,-3.80958098170327,-3.6541871026305,-3.53431354055224,-3.36172544157017,-3.20638711879734,-3.05985828455805,-2.96359781202001,-2.84195705100713,-2.70362309236065,-2.5699312475997,-2.46344180184433,-2.36745110942515,-2.28871101838339,-2.18682888115456,-2.14234321143775,-2.06291672801335,-1.9811220748534,-1.92021704235893,-1.86476594280836,-1.79849879979631,-1.72887727582202,-1.68215686097525,-1.6116591854477,-1.55810494442793,-1.50025189688503,-1.43712850048353,-1.37741878858857,-1.33846010790849,-1.26806937289638,-1.21178895141114,-1.16007136150681,-1.12142518619161,-1.05973847700987,-0.990871444967751,-0.938968900084768,-0.876996336524714,-0.818988691330538,-0.76371387976051,-0.707601103693633,-0.64156404821292,-0.589092616420044,-0.517022551781868,-0.446765445225125,-0.359850964515835,-0.270852245018184,-0.165623004925739,-0.0227886632231082,0.246219720465823
"58",58,-5.79160334065103,-5.65314662657064,-5.57778549795605,-5.51054211228632,-5.45114565376466,-5.40009602721786,-5.34610970040475,-5.30168815556996,-5.27877636743162,-5.2605066983476,-5.24655273508467,-5.22842957272459,-5.20484400553031,-5.17572981254785,-5.14667571367313,-5.12942121038839,-5.11898839913874,-5.09857565124538,-5.07374934838639,-5.05225447251817,-5.03791030673395,-5.01882733273321,-5.00392764099389,-4.97815357439398,-4.95673671128435,-4.94004912100088,-4.92435733593054,-4.90922152529349,-4.8902948755571,-4.87040374739746,-4.84832699665321,-4.83566228160012,-4.81948983413087,-4.79493707731437,-4.77892024609058,-4.76142838264428,-4.74493999871095,-4.72250292718147,-4.71036217275653,-4.68989733903465,-4.67571471574816,-4.65870494272921,-4.64789001249592,-4.63299905278396,-4.61910130920139,-4.60398915632056,-4.58639554330049,-4.56457494693332,-4.54619398497085,-4.52414763121101,-4.50757658284865,-4.4815908031023,-4.46280832726517,-4.44118109221801,-4.40915731318819,-4.38212148946308,-4.3539753054966,-4.33335605214083,-4.31308449317352,-4.28367195023672,-4.25368941980369,-4.23161379708604,-4.19901307175047,-4.15656028367806,-4.10200243329625,-4.03034031607178,-3.92407126422418,-3.81559862928818,-3.5993889759415,-3.03675394309855,-2.31669666049039,-2.01553792509919,-1.85120058469346,-1.70954369267081,-1.51799357070684,-1.38362562135125,-1.29424957109621,-1.22443368160698,-1.1721543003364,-1.07364868874744,-1.02380085669577,-0.953888492319312,-0.898461300157474,-0.815126098037646,-0.746479500909206,-0.679671377242052,-0.58913882629085,-0.512263998671009,-0.46118098439881,-0.39866699933629,-0.348822780092552,-0.253880587413306,-0.150806817687932,-0.029893272474983,0.104621036907872,0.223444034161379,0.340855783852441,0.500105614598684,0.693506066330021
